ucr_id,probabilistic_cluster_id,minimum_staging_record_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,deterministic_cluster_ids,source_system_count,source_systems,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
UCR002677,PCL002677,STG002677,deterministically_linked,Deterministic,5,1,DCL002677,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002678,PCL002678,STG002678,deterministically_linked,Deterministic,4,1,DCL002678,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D04 | D08
UCR002679,PCL002679,STG002679,deterministically_linked,Deterministic,2,1,DCL002679,2,CRM | ECOMMERCE,1.0,Exact deterministic-rule confidence,D03
UCR002680,PCL002680,STG002680,deterministically_linked,Deterministic,3,1,DCL002680,3,CRM | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR002681,PCL002681,STG002681,deterministically_linked,Deterministic,8,1,DCL002681,4,CRM | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D06
UCR002682,PCL002682,STG002682,deterministically_linked,Deterministic,4,1,DCL002682,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002683,PCL002683,STG002683,deterministically_linked,Deterministic,8,1,DCL002683,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002684,PCL002684,STG002684,deterministically_linked,Deterministic,5,1,DCL002684,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002685,PCL002685,STG002685,deterministically_linked,Deterministic,4,1,DCL002685,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR002686,PCL002686,STG002686,deterministically_linked,Deterministic,3,1,DCL002686,2,CRM | ECOMMERCE,1.0,Exact deterministic-rule confidence,D03
UCR002687,PCL002687,STG002687,deterministically_linked,Deterministic,2,1,DCL002687,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002688,PCL002688,STG002688,probabilistically_linked,Hybrid,13,2,DCL002688 | DCL009907,4,CRM | ECOMMERCE | MARKETING | ONLINE,0.9188,Minimum accepted probabilistic score,D01 | D02 | D05
UCR002689,PCL002689,STG002689,deterministically_linked,Deterministic,14,1,DCL002689,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002690,PCL002690,STG002690,deterministically_linked,Deterministic,14,1,DCL002690,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002691,PCL002691,STG002691,deterministically_linked,Deterministic,6,1,DCL002691,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR002692,PCL002692,STG002692,unresolved_singleton,Unresolved,1,1,DCL002692,1,CRM,,,
UCR002693,PCL002693,STG002693,deterministically_linked,Deterministic,9,1,DCL002693,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D04
UCR002694,PCL002694,STG002694,unresolved_singleton,Unresolved,1,1,DCL002694,1,CRM,,,
UCR002695,PCL002695,STG002695,deterministically_linked,Deterministic,5,1,DCL002695,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D08
UCR002696,PCL002696,STG002696,deterministically_linked,Deterministic,8,1,DCL002696,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002697,PCL002697,STG002697,deterministically_linked,Deterministic,3,1,DCL002697,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D08
UCR002698,PCL002698,STG002698,deterministically_linked,Deterministic,4,1,DCL002698,3,CRM | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002699,PCL002699,STG002699,deterministically_linked,Deterministic,10,1,DCL002699,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D08
UCR002700,PCL002700,STG002700,deterministically_linked,Deterministic,10,1,DCL002700,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002701,PCL002701,STG002701,deterministically_linked,Deterministic,7,1,DCL002701,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002702,PCL002702,STG002702,deterministically_linked,Deterministic,6,1,DCL002702,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D05
UCR002703,PCL002703,STG002703,deterministically_linked,Deterministic,2,1,DCL002703,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002704,PCL002704,STG002704,deterministically_linked,Deterministic,5,1,DCL002704,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D07
UCR002705,PCL002705,STG002705,deterministically_linked,Deterministic,4,1,DCL002705,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002706,PCL002706,STG002706,deterministically_linked,Deterministic,7,1,DCL002706,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002707,PCL002707,STG002707,deterministically_linked,Deterministic,4,1,DCL002707,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002708,PCL002708,STG002708,deterministically_linked,Deterministic,9,1,DCL002708,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002709,PCL002709,STG002709,deterministically_linked,Deterministic,6,1,DCL002709,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D02
UCR002710,PCL002710,STG002710,deterministically_linked,Deterministic,4,1,DCL002710,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002711,PCL002711,STG002711,deterministically_linked,Deterministic,3,1,DCL002711,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR002712,PCL002712,STG002712,deterministically_linked,Deterministic,3,1,DCL002712,3,CRM | ECOMMERCE | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D04
UCR002713,PCL002713,STG002713,deterministically_linked,Deterministic,3,1,DCL002713,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002714,PCL002714,STG002714,deterministically_linked,Deterministic,4,1,DCL002714,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002715,PCL002715,STG002715,deterministically_linked,Deterministic,2,1,DCL002715,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002716,PCL002716,STG002716,deterministically_linked,Deterministic,2,1,DCL002716,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002717,PCL002717,STG002717,deterministically_linked,Deterministic,10,1,DCL002717,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D05 | D08
UCR002718,PCL002718,STG002718,deterministically_linked,Deterministic,7,1,DCL002718,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D08
UCR002719,PCL002719,STG002719,deterministically_linked,Deterministic,16,1,DCL002719,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002720,PCL002720,STG002720,deterministically_linked,Deterministic,11,1,DCL002720,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06 | D07
UCR002721,PCL002721,STG002721,deterministically_linked,Deterministic,8,1,DCL002721,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002722,PCL002722,STG002722,deterministically_linked,Deterministic,9,1,DCL002722,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR002723,PCL002723,STG002723,deterministically_linked,Deterministic,2,1,DCL002723,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002724,PCL002724,STG002724,deterministically_linked,Deterministic,2,1,DCL002724,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002725,PCL002725,STG002725,deterministically_linked,Deterministic,8,1,DCL002725,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03
UCR002726,PCL002726,STG002726,deterministically_linked,Deterministic,8,1,DCL002726,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002727,PCL002727,STG002727,deterministically_linked,Deterministic,3,1,DCL002727,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D06
UCR002728,PCL002728,STG002728,deterministically_linked,Deterministic,10,1,DCL002728,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002729,PCL002729,STG002729,deterministically_linked,Deterministic,3,1,DCL002729,2,CRM | ECOMMERCE,1.0,Exact deterministic-rule confidence,D03
UCR002730,PCL002730,STG002730,deterministically_linked,Deterministic,3,1,DCL002730,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002731,PCL002731,STG002731,deterministically_linked,Deterministic,4,1,DCL002731,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002732,PCL002732,STG002732,deterministically_linked,Deterministic,8,1,DCL002732,4,CRM | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D08
UCR002733,PCL002733,STG002733,deterministically_linked,Deterministic,2,1,DCL002733,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002734,PCL002734,STG002734,deterministically_linked,Deterministic,9,1,DCL002734,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D05
UCR002735,PCL002735,STG002735,deterministically_linked,Deterministic,3,1,DCL002735,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D06
UCR002736,PCL002736,STG002736,deterministically_linked,Deterministic,2,1,DCL002736,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002737,PCL002737,STG002737,deterministically_linked,Deterministic,4,1,DCL002737,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D07
UCR002738,PCL002738,STG002738,deterministically_linked,Deterministic,8,1,DCL002738,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D06
UCR002739,PCL002739,STG002739,deterministically_linked,Deterministic,5,1,DCL002739,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D02
UCR002740,PCL002740,STG002740,deterministically_linked,Deterministic,10,1,DCL002740,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002741,PCL002741,STG002741,deterministically_linked,Deterministic,8,1,DCL002741,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002742,PCL002742,STG002742,deterministically_linked,Deterministic,3,1,DCL002742,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002743,PCL002743,STG002743,deterministically_linked,Deterministic,7,1,DCL002743,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002744,PCL002744,STG002744,deterministically_linked,Deterministic,5,1,DCL002744,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002745,PCL002745,STG002745,deterministically_linked,Deterministic,6,1,DCL002745,3,CRM | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D03 | D05
UCR002746,PCL002746,STG002746,deterministically_linked,Deterministic,6,1,DCL002746,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002747,PCL002747,STG002747,deterministically_linked,Deterministic,3,1,DCL002747,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002748,PCL002748,STG002748,deterministically_linked,Deterministic,5,1,DCL002748,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D04
UCR002749,PCL002749,STG002749,deterministically_linked,Deterministic,7,1,DCL002749,3,CRM | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002750,PCL002750,STG002750,deterministically_linked,Deterministic,11,1,DCL002750,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03 | D05
UCR002751,PCL002751,STG002751,deterministically_linked,Deterministic,6,1,DCL002751,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002752,PCL002752,STG002752,deterministically_linked,Deterministic,3,1,DCL002752,2,CRM | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002753,PCL002753,STG002753,deterministically_linked,Deterministic,14,1,DCL002753,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D05
UCR002754,PCL002754,STG002754,deterministically_linked,Deterministic,7,1,DCL002754,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002755,PCL002755,STG002755,deterministically_linked,Deterministic,5,1,DCL002755,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002756,PCL002756,STG002756,deterministically_linked,Deterministic,9,1,DCL002756,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D05
UCR002757,PCL002757,STG002757,deterministically_linked,Deterministic,9,1,DCL002757,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002758,PCL002758,STG002758,deterministically_linked,Deterministic,8,1,DCL002758,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002759,PCL002759,STG002759,deterministically_linked,Deterministic,13,1,DCL002759,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03 | D08
UCR002760,PCL002760,STG002760,deterministically_linked,Deterministic,3,1,DCL002760,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002761,PCL002761,STG002761,unresolved_singleton,Unresolved,1,1,DCL002761,1,CRM,,,
UCR002762,PCL002762,STG002762,deterministically_linked,Deterministic,5,1,DCL002762,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002763,PCL002763,STG002763,deterministically_linked,Deterministic,7,1,DCL002763,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002764,PCL002764,STG002764,deterministically_linked,Deterministic,8,1,DCL002764,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03 | D07
UCR002765,PCL002765,STG002765,deterministically_linked,Deterministic,4,1,DCL002765,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002766,PCL002766,STG002766,deterministically_linked,Deterministic,9,1,DCL002766,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002767,PCL002767,STG002767,deterministically_linked,Deterministic,5,1,DCL002767,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D04 | D08
UCR002768,PCL002768,STG002768,deterministically_linked,Deterministic,6,1,DCL002768,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D06
UCR002769,PCL002769,STG002769,deterministically_linked,Deterministic,4,1,DCL002769,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002770,PCL002770,STG002770,deterministically_linked,Deterministic,9,1,DCL002770,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002771,PCL002771,STG002771,deterministically_linked,Deterministic,9,1,DCL002771,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D08
UCR002772,PCL002772,STG002772,deterministically_linked,Deterministic,7,1,DCL002772,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002773,PCL002773,STG002773,deterministically_linked,Deterministic,7,1,DCL002773,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002774,PCL002774,STG002774,deterministically_linked,Deterministic,3,1,DCL002774,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03
UCR002775,PCL002775,STG002775,deterministically_linked,Deterministic,3,1,DCL002775,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002776,PCL002776,STG002776,deterministically_linked,Deterministic,9,1,DCL002776,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D08
UCR002777,PCL002777,STG002777,deterministically_linked,Deterministic,15,1,DCL002777,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002778,PCL002778,STG002778,deterministically_linked,Deterministic,5,1,DCL002778,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002779,PCL002779,STG002779,deterministically_linked,Deterministic,10,1,DCL002779,4,CRM | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002780,PCL002780,STG002780,deterministically_linked,Deterministic,7,1,DCL002780,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002781,PCL002781,STG002781,deterministically_linked,Deterministic,5,1,DCL002781,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D03 | D07 | D08
UCR002782,PCL002782,STG002782,deterministically_linked,Deterministic,9,1,DCL002782,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002783,PCL002783,STG002783,deterministically_linked,Deterministic,5,1,DCL002783,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002784,PCL002784,STG002784,deterministically_linked,Deterministic,13,1,DCL002784,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002785,PCL002785,STG002785,deterministically_linked,Deterministic,11,1,DCL002785,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002786,PCL002786,STG002786,deterministically_linked,Deterministic,4,1,DCL002786,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03
UCR002787,PCL002787,STG002787,deterministically_linked,Deterministic,4,1,DCL002787,3,CRM | ECOMMERCE | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02
UCR002788,PCL002788,STG002788,deterministically_linked,Deterministic,8,1,DCL002788,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D02 | D03 | D06
UCR002789,PCL002789,STG002789,deterministically_linked,Deterministic,8,1,DCL002789,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002790,PCL002790,STG002790,deterministically_linked,Deterministic,8,1,DCL002790,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D03
UCR002791,PCL002791,STG002791,deterministically_linked,Deterministic,18,1,DCL002791,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
UCR002792,PCL002792,STG002792,deterministically_linked,Deterministic,5,1,DCL002792,3,CRM | ECOMMERCE | MARKETING,1.0,Exact deterministic-rule confidence,D02 | D03 | D06
UCR002793,PCL002793,STG002793,deterministically_linked,Deterministic,8,1,DCL002793,4,CRM | ECOMMERCE | MARKETING | ONLINE,1.0,Exact deterministic-rule confidence,D01 | D02 | D03
