staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG045143,,ONLINE,SES011841,,,anonymous_unresolvable,Not applicable,,,,,
STG045144,,ONLINE,SES011842,,,anonymous_unresolvable,Not applicable,,,,,
STG045147,,ONLINE,SES011845,,,anonymous_unresolvable,Not applicable,,,,,
STG045151,,ONLINE,SES011849,,,anonymous_unresolvable,Not applicable,,,,,
STG045157,,ONLINE,SES011855,,,anonymous_unresolvable,Not applicable,,,,,
STG045159,,ONLINE,SES011857,,,anonymous_unresolvable,Not applicable,,,,,
STG045160,,ONLINE,SES011858,,,anonymous_unresolvable,Not applicable,,,,,
STG045161,,ONLINE,SES011859,,,anonymous_unresolvable,Not applicable,,,,,
STG045164,,ONLINE,SES011862,,,anonymous_unresolvable,Not applicable,,,,,
STG045166,,ONLINE,SES011864,,,anonymous_unresolvable,Not applicable,,,,,
STG045169,,ONLINE,SES011867,,,anonymous_unresolvable,Not applicable,,,,,
STG045171,,ONLINE,SES011869,,,anonymous_unresolvable,Not applicable,,,,,
STG045172,,ONLINE,SES011870,,,anonymous_unresolvable,Not applicable,,,,,
STG045173,,ONLINE,SES011871,,,anonymous_unresolvable,Not applicable,,,,,
STG045175,,ONLINE,SES011873,,,anonymous_unresolvable,Not applicable,,,,,
STG045177,,ONLINE,SES011875,,,anonymous_unresolvable,Not applicable,,,,,
STG045179,,ONLINE,SES011877,,,anonymous_unresolvable,Not applicable,,,,,
STG045180,,ONLINE,SES011878,,,anonymous_unresolvable,Not applicable,,,,,
STG045182,,ONLINE,SES011880,,,anonymous_unresolvable,Not applicable,,,,,
STG045184,,ONLINE,SES011882,,,anonymous_unresolvable,Not applicable,,,,,
STG045185,,ONLINE,SES011883,,,anonymous_unresolvable,Not applicable,,,,,
STG045188,,ONLINE,SES011886,,,anonymous_unresolvable,Not applicable,,,,,
STG045189,,ONLINE,SES011887,,,anonymous_unresolvable,Not applicable,,,,,
STG045190,,ONLINE,SES011888,,,anonymous_unresolvable,Not applicable,,,,,
STG045191,,ONLINE,SES011889,,,anonymous_unresolvable,Not applicable,,,,,
STG045192,,ONLINE,SES011890,,,anonymous_unresolvable,Not applicable,,,,,
STG045193,,ONLINE,SES011891,,,anonymous_unresolvable,Not applicable,,,,,
STG045194,,ONLINE,SES011892,,,anonymous_unresolvable,Not applicable,,,,,
STG045195,,ONLINE,SES011893,,,anonymous_unresolvable,Not applicable,,,,,
STG045197,,ONLINE,SES011895,,,anonymous_unresolvable,Not applicable,,,,,
STG045199,,ONLINE,SES011897,,,anonymous_unresolvable,Not applicable,,,,,
STG045200,,ONLINE,SES011898,,,anonymous_unresolvable,Not applicable,,,,,
STG045203,,ONLINE,SES011901,,,anonymous_unresolvable,Not applicable,,,,,
STG045204,,ONLINE,SES011902,,,anonymous_unresolvable,Not applicable,,,,,
STG045205,,ONLINE,SES011903,,,anonymous_unresolvable,Not applicable,,,,,
STG045213,,ONLINE,SES011911,,,anonymous_unresolvable,Not applicable,,,,,
STG045218,,ONLINE,SES011916,,,anonymous_unresolvable,Not applicable,,,,,
STG045220,,ONLINE,SES011918,,,anonymous_unresolvable,Not applicable,,,,,
STG045222,,ONLINE,SES011920,,,anonymous_unresolvable,Not applicable,,,,,
STG045223,,ONLINE,SES011921,,,anonymous_unresolvable,Not applicable,,,,,
STG045225,,ONLINE,SES011923,,,anonymous_unresolvable,Not applicable,,,,,
STG045226,,ONLINE,SES011924,,,anonymous_unresolvable,Not applicable,,,,,
STG045228,,ONLINE,SES011926,,,anonymous_unresolvable,Not applicable,,,,,
STG045229,,ONLINE,SES011927,,,anonymous_unresolvable,Not applicable,,,,,
STG045230,,ONLINE,SES011928,,,anonymous_unresolvable,Not applicable,,,,,
STG045236,,ONLINE,SES011934,,,anonymous_unresolvable,Not applicable,,,,,
STG045238,,ONLINE,SES011936,,,anonymous_unresolvable,Not applicable,,,,,
STG045239,,ONLINE,SES011937,,,anonymous_unresolvable,Not applicable,,,,,
STG045250,,ONLINE,SES011948,,,anonymous_unresolvable,Not applicable,,,,,
STG045253,,ONLINE,SES011951,,,anonymous_unresolvable,Not applicable,,,,,
STG045255,,ONLINE,SES011953,,,anonymous_unresolvable,Not applicable,,,,,
STG045256,,ONLINE,SES011954,,,anonymous_unresolvable,Not applicable,,,,,
STG045257,,ONLINE,SES011955,,,anonymous_unresolvable,Not applicable,,,,,
STG045260,,ONLINE,SES011958,,,anonymous_unresolvable,Not applicable,,,,,
STG045261,,ONLINE,SES011959,,,anonymous_unresolvable,Not applicable,,,,,
STG045262,,ONLINE,SES011960,,,anonymous_unresolvable,Not applicable,,,,,
STG045263,,ONLINE,SES011961,,,anonymous_unresolvable,Not applicable,,,,,
STG045264,,ONLINE,SES011962,,,anonymous_unresolvable,Not applicable,,,,,
STG045267,,ONLINE,SES011965,,,anonymous_unresolvable,Not applicable,,,,,
STG045270,,ONLINE,SES011968,,,anonymous_unresolvable,Not applicable,,,,,
STG045271,,ONLINE,SES011969,,,anonymous_unresolvable,Not applicable,,,,,
STG045272,,ONLINE,SES011970,,,anonymous_unresolvable,Not applicable,,,,,
STG045273,,ONLINE,SES011971,,,anonymous_unresolvable,Not applicable,,,,,
STG045275,,ONLINE,SES011973,,,anonymous_unresolvable,Not applicable,,,,,
STG045276,,ONLINE,SES011974,,,anonymous_unresolvable,Not applicable,,,,,
STG045277,,ONLINE,SES011975,,,anonymous_unresolvable,Not applicable,,,,,
STG045278,,ONLINE,SES011976,,,anonymous_unresolvable,Not applicable,,,,,
STG045281,,ONLINE,SES011979,,,anonymous_unresolvable,Not applicable,,,,,
STG045283,,ONLINE,SES011981,,,anonymous_unresolvable,Not applicable,,,,,
STG045289,,ONLINE,SES011987,,,anonymous_unresolvable,Not applicable,,,,,
STG045290,,ONLINE,SES011988,,,anonymous_unresolvable,Not applicable,,,,,
STG045291,,ONLINE,SES011989,,,anonymous_unresolvable,Not applicable,,,,,
STG045292,,ONLINE,SES011990,,,anonymous_unresolvable,Not applicable,,,,,
STG045293,,ONLINE,SES011991,,,anonymous_unresolvable,Not applicable,,,,,
STG045295,,ONLINE,SES011993,,,anonymous_unresolvable,Not applicable,,,,,
STG045296,,ONLINE,SES011994,,,anonymous_unresolvable,Not applicable,,,,,
STG045297,,ONLINE,SES011995,,,anonymous_unresolvable,Not applicable,,,,,
STG045298,,ONLINE,SES011996,,,anonymous_unresolvable,Not applicable,,,,,
STG045301,,ONLINE,SES011999,,,anonymous_unresolvable,Not applicable,,,,,
STG045304,,ONLINE,SES012002,,,anonymous_unresolvable,Not applicable,,,,,
STG045305,,ONLINE,SES012003,,,anonymous_unresolvable,Not applicable,,,,,
STG045306,,ONLINE,SES012004,,,anonymous_unresolvable,Not applicable,,,,,
STG045309,,ONLINE,SES012007,,,anonymous_unresolvable,Not applicable,,,,,
STG045312,,ONLINE,SES012010,,,anonymous_unresolvable,Not applicable,,,,,
STG045313,,ONLINE,SES012011,,,anonymous_unresolvable,Not applicable,,,,,
STG045315,,ONLINE,SES012013,,,anonymous_unresolvable,Not applicable,,,,,
STG045317,,ONLINE,SES012015,,,anonymous_unresolvable,Not applicable,,,,,
STG045321,,ONLINE,SES012019,,,anonymous_unresolvable,Not applicable,,,,,
STG045322,,ONLINE,SES012020,,,anonymous_unresolvable,Not applicable,,,,,
STG045325,,ONLINE,SES012023,,,anonymous_unresolvable,Not applicable,,,,,
STG045327,,ONLINE,SES012025,,,anonymous_unresolvable,Not applicable,,,,,
STG045328,,ONLINE,SES012026,,,anonymous_unresolvable,Not applicable,,,,,
STG045329,,ONLINE,SES012027,,,anonymous_unresolvable,Not applicable,,,,,
STG045332,,ONLINE,SES012030,,,anonymous_unresolvable,Not applicable,,,,,
STG045334,,ONLINE,SES012032,,,anonymous_unresolvable,Not applicable,,,,,
STG045335,,ONLINE,SES012033,,,anonymous_unresolvable,Not applicable,,,,,
STG045338,,ONLINE,SES012036,,,anonymous_unresolvable,Not applicable,,,,,
STG045340,,ONLINE,SES012038,,,anonymous_unresolvable,Not applicable,,,,,
STG045341,,ONLINE,SES012039,,,anonymous_unresolvable,Not applicable,,,,,
STG045342,,ONLINE,SES012040,,,anonymous_unresolvable,Not applicable,,,,,
STG045345,,ONLINE,SES012043,,,anonymous_unresolvable,Not applicable,,,,,
STG045347,,ONLINE,SES012045,,,anonymous_unresolvable,Not applicable,,,,,
STG045349,,ONLINE,SES012047,,,anonymous_unresolvable,Not applicable,,,,,
STG045352,,ONLINE,SES012050,,,anonymous_unresolvable,Not applicable,,,,,
STG045353,,ONLINE,SES012051,,,anonymous_unresolvable,Not applicable,,,,,
STG045354,,ONLINE,SES012052,,,anonymous_unresolvable,Not applicable,,,,,
STG045356,,ONLINE,SES012054,,,anonymous_unresolvable,Not applicable,,,,,
STG045357,,ONLINE,SES012055,,,anonymous_unresolvable,Not applicable,,,,,
STG045358,,ONLINE,SES012056,,,anonymous_unresolvable,Not applicable,,,,,
STG045359,,ONLINE,SES012057,,,anonymous_unresolvable,Not applicable,,,,,
STG045360,,ONLINE,SES012058,,,anonymous_unresolvable,Not applicable,,,,,
STG045362,,ONLINE,SES012060,,,anonymous_unresolvable,Not applicable,,,,,
STG045363,,ONLINE,SES012061,,,anonymous_unresolvable,Not applicable,,,,,
STG045365,,ONLINE,SES012063,,,anonymous_unresolvable,Not applicable,,,,,
STG045366,,ONLINE,SES012064,,,anonymous_unresolvable,Not applicable,,,,,
STG045368,,ONLINE,SES012066,,,anonymous_unresolvable,Not applicable,,,,,
STG045369,,ONLINE,SES012067,,,anonymous_unresolvable,Not applicable,,,,,
STG045371,,ONLINE,SES012069,,,anonymous_unresolvable,Not applicable,,,,,
STG045376,,ONLINE,SES012074,,,anonymous_unresolvable,Not applicable,,,,,
STG045377,,ONLINE,SES012075,,,anonymous_unresolvable,Not applicable,,,,,
STG045380,,ONLINE,SES012078,,,anonymous_unresolvable,Not applicable,,,,,
STG045381,,ONLINE,SES012079,,,anonymous_unresolvable,Not applicable,,,,,
STG045383,,ONLINE,SES012081,,,anonymous_unresolvable,Not applicable,,,,,
STG045384,,ONLINE,SES012082,,,anonymous_unresolvable,Not applicable,,,,,
STG045385,,ONLINE,SES012083,,,anonymous_unresolvable,Not applicable,,,,,
STG045386,,ONLINE,SES012084,,,anonymous_unresolvable,Not applicable,,,,,
STG045387,,ONLINE,SES012085,,,anonymous_unresolvable,Not applicable,,,,,
STG045388,,ONLINE,SES012086,,,anonymous_unresolvable,Not applicable,,,,,
STG045389,,ONLINE,SES012087,,,anonymous_unresolvable,Not applicable,,,,,
STG045391,,ONLINE,SES012089,,,anonymous_unresolvable,Not applicable,,,,,
STG045393,,ONLINE,SES012091,,,anonymous_unresolvable,Not applicable,,,,,
STG045394,,ONLINE,SES012092,,,anonymous_unresolvable,Not applicable,,,,,
STG045397,,ONLINE,SES012095,,,anonymous_unresolvable,Not applicable,,,,,
STG045400,,ONLINE,SES012098,,,anonymous_unresolvable,Not applicable,,,,,
STG045401,,ONLINE,SES012099,,,anonymous_unresolvable,Not applicable,,,,,
STG045407,,ONLINE,SES012105,,,anonymous_unresolvable,Not applicable,,,,,
STG045411,,ONLINE,SES012109,,,anonymous_unresolvable,Not applicable,,,,,
STG045412,,ONLINE,SES012110,,,anonymous_unresolvable,Not applicable,,,,,
STG045414,,ONLINE,SES012112,,,anonymous_unresolvable,Not applicable,,,,,
STG045424,,ONLINE,SES012122,,,anonymous_unresolvable,Not applicable,,,,,
STG045425,,ONLINE,SES012123,,,anonymous_unresolvable,Not applicable,,,,,
STG045426,,ONLINE,SES012124,,,anonymous_unresolvable,Not applicable,,,,,
STG045427,,ONLINE,SES012125,,,anonymous_unresolvable,Not applicable,,,,,
STG045428,,ONLINE,SES012126,,,anonymous_unresolvable,Not applicable,,,,,
STG045430,,ONLINE,SES012128,,,anonymous_unresolvable,Not applicable,,,,,
STG045431,,ONLINE,SES012129,,,anonymous_unresolvable,Not applicable,,,,,
STG045437,,ONLINE,SES012135,,,anonymous_unresolvable,Not applicable,,,,,
STG045439,,ONLINE,SES012137,,,anonymous_unresolvable,Not applicable,,,,,
STG045440,,ONLINE,SES012138,,,anonymous_unresolvable,Not applicable,,,,,
STG045441,,ONLINE,SES012139,,,anonymous_unresolvable,Not applicable,,,,,
STG045442,,ONLINE,SES012140,,,anonymous_unresolvable,Not applicable,,,,,
STG045444,,ONLINE,SES012142,,,anonymous_unresolvable,Not applicable,,,,,
STG045445,,ONLINE,SES012143,,,anonymous_unresolvable,Not applicable,,,,,
STG045446,,ONLINE,SES012144,,,anonymous_unresolvable,Not applicable,,,,,
STG045447,,ONLINE,SES012145,,,anonymous_unresolvable,Not applicable,,,,,
STG045448,,ONLINE,SES012146,,,anonymous_unresolvable,Not applicable,,,,,
STG045449,,ONLINE,SES012147,,,anonymous_unresolvable,Not applicable,,,,,
STG045450,,ONLINE,SES012148,,,anonymous_unresolvable,Not applicable,,,,,
STG045451,,ONLINE,SES012149,,,anonymous_unresolvable,Not applicable,,,,,
STG045455,,ONLINE,SES012153,,,anonymous_unresolvable,Not applicable,,,,,
STG045456,,ONLINE,SES012154,,,anonymous_unresolvable,Not applicable,,,,,
STG045459,,ONLINE,SES012157,,,anonymous_unresolvable,Not applicable,,,,,
STG045460,,ONLINE,SES012158,,,anonymous_unresolvable,Not applicable,,,,,
STG045461,,ONLINE,SES012159,,,anonymous_unresolvable,Not applicable,,,,,
STG045463,,ONLINE,SES012161,,,anonymous_unresolvable,Not applicable,,,,,
STG045465,,ONLINE,SES012163,,,anonymous_unresolvable,Not applicable,,,,,
STG045467,,ONLINE,SES012165,,,anonymous_unresolvable,Not applicable,,,,,
STG045468,,ONLINE,SES012166,,,anonymous_unresolvable,Not applicable,,,,,
STG045469,,ONLINE,SES012167,,,anonymous_unresolvable,Not applicable,,,,,
STG045470,,ONLINE,SES012168,,,anonymous_unresolvable,Not applicable,,,,,
STG045471,,ONLINE,SES012169,,,anonymous_unresolvable,Not applicable,,,,,
STG045472,,ONLINE,SES012170,,,anonymous_unresolvable,Not applicable,,,,,
STG045474,,ONLINE,SES012172,,,anonymous_unresolvable,Not applicable,,,,,
STG045480,,ONLINE,SES012178,,,anonymous_unresolvable,Not applicable,,,,,
STG045484,,ONLINE,SES012182,,,anonymous_unresolvable,Not applicable,,,,,
STG045486,,ONLINE,SES012184,,,anonymous_unresolvable,Not applicable,,,,,
STG045487,,ONLINE,SES012185,,,anonymous_unresolvable,Not applicable,,,,,
STG045489,,ONLINE,SES012187,,,anonymous_unresolvable,Not applicable,,,,,
STG045491,,ONLINE,SES012189,,,anonymous_unresolvable,Not applicable,,,,,
STG045492,,ONLINE,SES012190,,,anonymous_unresolvable,Not applicable,,,,,
STG045493,,ONLINE,SES012191,,,anonymous_unresolvable,Not applicable,,,,,
STG045494,,ONLINE,SES012192,,,anonymous_unresolvable,Not applicable,,,,,
STG045495,,ONLINE,SES012193,,,anonymous_unresolvable,Not applicable,,,,,
STG045496,,ONLINE,SES012194,,,anonymous_unresolvable,Not applicable,,,,,
STG045497,,ONLINE,SES012195,,,anonymous_unresolvable,Not applicable,,,,,
STG045500,,ONLINE,SES012198,,,anonymous_unresolvable,Not applicable,,,,,
STG045501,,ONLINE,SES012199,,,anonymous_unresolvable,Not applicable,,,,,
STG045504,,ONLINE,SES012202,,,anonymous_unresolvable,Not applicable,,,,,
STG045506,,ONLINE,SES012204,,,anonymous_unresolvable,Not applicable,,,,,
STG045508,,ONLINE,SES012206,,,anonymous_unresolvable,Not applicable,,,,,
STG045510,,ONLINE,SES012208,,,anonymous_unresolvable,Not applicable,,,,,
STG045515,,ONLINE,SES012213,,,anonymous_unresolvable,Not applicable,,,,,
STG045517,,ONLINE,SES012215,,,anonymous_unresolvable,Not applicable,,,,,
STG045520,,ONLINE,SES012218,,,anonymous_unresolvable,Not applicable,,,,,
STG045521,,ONLINE,SES012219,,,anonymous_unresolvable,Not applicable,,,,,
STG045524,,ONLINE,SES012222,,,anonymous_unresolvable,Not applicable,,,,,
STG045525,,ONLINE,SES012223,,,anonymous_unresolvable,Not applicable,,,,,
STG045526,,ONLINE,SES012224,,,anonymous_unresolvable,Not applicable,,,,,
STG045530,,ONLINE,SES012228,,,anonymous_unresolvable,Not applicable,,,,,
STG045532,,ONLINE,SES012230,,,anonymous_unresolvable,Not applicable,,,,,
STG045540,,ONLINE,SES012238,,,anonymous_unresolvable,Not applicable,,,,,
STG045542,,ONLINE,SES012240,,,anonymous_unresolvable,Not applicable,,,,,
STG045543,,ONLINE,SES012241,,,anonymous_unresolvable,Not applicable,,,,,
STG045544,,ONLINE,SES012242,,,anonymous_unresolvable,Not applicable,,,,,
STG045545,,ONLINE,SES012243,,,anonymous_unresolvable,Not applicable,,,,,
STG045547,,ONLINE,SES012245,,,anonymous_unresolvable,Not applicable,,,,,
STG045548,,ONLINE,SES012246,,,anonymous_unresolvable,Not applicable,,,,,
STG045551,,ONLINE,SES012249,,,anonymous_unresolvable,Not applicable,,,,,
STG045553,,ONLINE,SES012251,,,anonymous_unresolvable,Not applicable,,,,,
STG045556,,ONLINE,SES012254,,,anonymous_unresolvable,Not applicable,,,,,
STG045558,,ONLINE,SES012256,,,anonymous_unresolvable,Not applicable,,,,,
STG045562,,ONLINE,SES012260,,,anonymous_unresolvable,Not applicable,,,,,
STG045563,,ONLINE,SES012261,,,anonymous_unresolvable,Not applicable,,,,,
STG045564,,ONLINE,SES012262,,,anonymous_unresolvable,Not applicable,,,,,
STG045566,,ONLINE,SES012264,,,anonymous_unresolvable,Not applicable,,,,,
STG045568,,ONLINE,SES012266,,,anonymous_unresolvable,Not applicable,,,,,
STG045569,,ONLINE,SES012267,,,anonymous_unresolvable,Not applicable,,,,,
STG045571,,ONLINE,SES012269,,,anonymous_unresolvable,Not applicable,,,,,
STG045573,,ONLINE,SES012271,,,anonymous_unresolvable,Not applicable,,,,,
STG045579,,ONLINE,SES012277,,,anonymous_unresolvable,Not applicable,,,,,
STG045580,,ONLINE,SES012278,,,anonymous_unresolvable,Not applicable,,,,,
STG045584,,ONLINE,SES012282,,,anonymous_unresolvable,Not applicable,,,,,
STG045585,,ONLINE,SES012283,,,anonymous_unresolvable,Not applicable,,,,,
STG045588,,ONLINE,SES012286,,,anonymous_unresolvable,Not applicable,,,,,
STG045596,,ONLINE,SES012294,,,anonymous_unresolvable,Not applicable,,,,,
STG045597,,ONLINE,SES012295,,,anonymous_unresolvable,Not applicable,,,,,
STG045600,,ONLINE,SES012298,,,anonymous_unresolvable,Not applicable,,,,,
STG045603,,ONLINE,SES012301,,,anonymous_unresolvable,Not applicable,,,,,
STG045605,,ONLINE,SES012303,,,anonymous_unresolvable,Not applicable,,,,,
STG045606,,ONLINE,SES012304,,,anonymous_unresolvable,Not applicable,,,,,
STG045608,,ONLINE,SES012306,,,anonymous_unresolvable,Not applicable,,,,,
STG045609,,ONLINE,SES012307,,,anonymous_unresolvable,Not applicable,,,,,
STG045610,,ONLINE,SES012308,,,anonymous_unresolvable,Not applicable,,,,,
STG045611,,ONLINE,SES012309,,,anonymous_unresolvable,Not applicable,,,,,
STG045613,,ONLINE,SES012311,,,anonymous_unresolvable,Not applicable,,,,,
STG045615,,ONLINE,SES012313,,,anonymous_unresolvable,Not applicable,,,,,
STG045616,,ONLINE,SES012314,,,anonymous_unresolvable,Not applicable,,,,,
STG045617,,ONLINE,SES012315,,,anonymous_unresolvable,Not applicable,,,,,
STG045618,,ONLINE,SES012316,,,anonymous_unresolvable,Not applicable,,,,,
STG045620,,ONLINE,SES012318,,,anonymous_unresolvable,Not applicable,,,,,
STG045623,,ONLINE,SES012321,,,anonymous_unresolvable,Not applicable,,,,,
STG045628,,ONLINE,SES012326,,,anonymous_unresolvable,Not applicable,,,,,
STG045630,,ONLINE,SES012328,,,anonymous_unresolvable,Not applicable,,,,,
STG045632,,ONLINE,SES012330,,,anonymous_unresolvable,Not applicable,,,,,
STG045633,,ONLINE,SES012331,,,anonymous_unresolvable,Not applicable,,,,,
STG045634,,ONLINE,SES012332,,,anonymous_unresolvable,Not applicable,,,,,
STG045636,,ONLINE,SES012334,,,anonymous_unresolvable,Not applicable,,,,,
STG045641,,ONLINE,SES012339,,,anonymous_unresolvable,Not applicable,,,,,
STG045642,,ONLINE,SES012340,,,anonymous_unresolvable,Not applicable,,,,,
STG045643,,ONLINE,SES012341,,,anonymous_unresolvable,Not applicable,,,,,
STG045644,,ONLINE,SES012342,,,anonymous_unresolvable,Not applicable,,,,,
STG045645,,ONLINE,SES012343,,,anonymous_unresolvable,Not applicable,,,,,
STG045646,,ONLINE,SES012344,,,anonymous_unresolvable,Not applicable,,,,,
STG045648,,ONLINE,SES012346,,,anonymous_unresolvable,Not applicable,,,,,
STG045649,,ONLINE,SES012347,,,anonymous_unresolvable,Not applicable,,,,,
STG045655,,ONLINE,SES012353,,,anonymous_unresolvable,Not applicable,,,,,
STG045660,,ONLINE,SES012358,,,anonymous_unresolvable,Not applicable,,,,,
STG045661,,ONLINE,SES012359,,,anonymous_unresolvable,Not applicable,,,,,
STG045664,,ONLINE,SES012362,,,anonymous_unresolvable,Not applicable,,,,,
STG045667,,ONLINE,SES012365,,,anonymous_unresolvable,Not applicable,,,,,
STG045669,,ONLINE,SES012367,,,anonymous_unresolvable,Not applicable,,,,,
STG045670,,ONLINE,SES012368,,,anonymous_unresolvable,Not applicable,,,,,
STG045671,,ONLINE,SES012369,,,anonymous_unresolvable,Not applicable,,,,,
STG045672,,ONLINE,SES012370,,,anonymous_unresolvable,Not applicable,,,,,
STG045673,,ONLINE,SES012371,,,anonymous_unresolvable,Not applicable,,,,,
STG045674,,ONLINE,SES012372,,,anonymous_unresolvable,Not applicable,,,,,
STG045675,,ONLINE,SES012373,,,anonymous_unresolvable,Not applicable,,,,,
STG045676,,ONLINE,SES012374,,,anonymous_unresolvable,Not applicable,,,,,
STG045677,,ONLINE,SES012375,,,anonymous_unresolvable,Not applicable,,,,,
STG045679,,ONLINE,SES012377,,,anonymous_unresolvable,Not applicable,,,,,
STG045681,,ONLINE,SES012379,,,anonymous_unresolvable,Not applicable,,,,,
STG045682,,ONLINE,SES012380,,,anonymous_unresolvable,Not applicable,,,,,
STG045685,,ONLINE,SES012383,,,anonymous_unresolvable,Not applicable,,,,,
STG045686,,ONLINE,SES012384,,,anonymous_unresolvable,Not applicable,,,,,
STG045687,,ONLINE,SES012385,,,anonymous_unresolvable,Not applicable,,,,,
STG045688,,ONLINE,SES012386,,,anonymous_unresolvable,Not applicable,,,,,
STG045691,,ONLINE,SES012389,,,anonymous_unresolvable,Not applicable,,,,,
STG045696,,ONLINE,SES012394,,,anonymous_unresolvable,Not applicable,,,,,
STG045698,,ONLINE,SES012396,,,anonymous_unresolvable,Not applicable,,,,,
