support_ticket_id,ground_truth_id,customer_segment,customer_age,intended_issue_category,contact_channel,issue_category,dq_name_typo,dq_email_typo,dq_phone_error,dq_missing_email,dq_missing_phone,dq_incorrect_issue_category
SUP001186,GT004640,Regular,31,Refund request,Email,Refund request,True,False,False,False,False,False
SUP001187,GT000132,Occasional,31,Complaint,Email,Refund request,False,False,False,False,True,True
SUP001188,GT000347,New,83,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001189,GT005568,Occasional,33,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001190,GT000049,Occasional,32,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001191,GT001847,Regular,58,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001192,GT008210,Regular,78,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP001193,GT008141,Regular,52,Enquiry,Phone,Enquiry,False,False,True,False,False,False
SUP001194,GT002646,VIP,30,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP001195,GT005559,Regular,61,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001196,GT004510,Occasional,55,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001197,GT004446,VIP,50,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001198,GT002867,New,31,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001199,GT005569,Regular,74,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001200,GT007481,Occasional,42,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001201,GT004853,Regular,59,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001202,GT006661,VIP,43,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001203,GT005196,Occasional,29,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001204,GT004669,Regular,48,Complaint,Email,Enquiry,False,False,False,False,False,True
SUP001205,GT006308,Occasional,72,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001206,GT006503,Regular,58,Complaint,Email,Complaint,False,False,False,False,True,False
SUP001207,GT006596,Regular,72,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001208,GT008319,Occasional,76,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001209,GT007605,Occasional,55,Refund request,Email,Complaint,False,False,False,False,True,True
SUP001210,GT000753,Occasional,75,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001211,GT007347,Occasional,39,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001212,GT009613,VIP,76,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP001213,GT002545,Occasional,64,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001214,GT002904,Occasional,82,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001215,GT009501,Occasional,25,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001216,GT004213,Occasional,51,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001217,GT002649,Regular,37,Refund request,Email,Accessibility,False,False,False,False,False,True
SUP001218,GT001781,Occasional,49,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001219,GT003293,VIP,21,Complaint,Email,Complaint,False,True,False,False,False,False
SUP001220,GT008799,VIP,21,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001221,GT003681,Occasional,50,Refund request,Email,Enquiry,False,False,False,False,True,True
SUP001222,GT008851,Regular,68,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP001223,GT000301,New,42,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001224,GT007093,Occasional,63,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001225,GT003912,Regular,72,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP001226,GT009330,VIP,35,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP001227,GT000087,Regular,23,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001228,GT003845,VIP,20,Refund request,Email,Refund request,False,True,False,False,True,False
SUP001229,GT009474,Occasional,45,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP001230,GT008211,Occasional,36,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001231,GT004856,Occasional,40,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP001232,GT004506,VIP,63,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001233,GT000284,Occasional,74,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001234,GT002811,Occasional,75,Refund request,Phone,Accessibility,False,False,False,True,False,True
SUP001235,GT004877,New,28,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001236,GT001589,Regular,52,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP001237,GT006530,Occasional,82,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001238,GT004458,Regular,32,Enquiry,Phone,Enquiry,True,True,False,False,False,False
SUP001239,GT006935,Regular,75,Complaint,Email,Complaint,False,True,False,False,False,False
SUP001240,GT007093,Occasional,63,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001241,GT004889,Occasional,62,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001242,GT009378,VIP,45,Refund request,Email,Enquiry,False,False,False,False,False,True
SUP001243,GT007341,Occasional,32,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001244,GT004086,Regular,60,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001245,GT006584,Regular,41,Refund request,Email,Refund request,False,False,True,False,False,False
SUP001246,GT000020,Occasional,20,Complaint,Email,Enquiry,False,False,False,False,True,True
SUP001247,GT005215,Occasional,19,Accessibility,Phone,Accessibility,False,False,False,True,False,False
SUP001248,GT006197,Regular,72,Complaint,Phone,Complaint,False,False,False,True,False,False
SUP001249,GT002522,Regular,28,Enquiry,Email,Enquiry,False,False,True,False,False,False
SUP001250,GT006221,Occasional,51,Enquiry,Email,Enquiry,False,False,True,False,False,False
SUP001251,GT008196,Regular,54,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP001252,GT002007,Regular,26,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP001253,GT003086,Occasional,58,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001254,GT004232,VIP,65,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001255,GT009868,Regular,58,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001256,GT002488,Regular,77,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001257,GT000387,New,55,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001258,GT006599,Regular,24,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001259,GT005498,Occasional,36,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001260,GT000751,Regular,59,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP001261,GT005970,Regular,76,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001262,GT006148,VIP,62,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001263,GT003794,Occasional,43,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001264,GT005687,Occasional,48,Enquiry,Email,Enquiry,True,False,False,False,False,False
SUP001265,GT007736,New,47,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001266,GT006326,Regular,44,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001267,GT008360,Occasional,55,Refund request,Phone,Refund request,False,True,False,False,False,False
SUP001268,GT006130,Regular,72,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001269,GT002355,Occasional,32,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001270,GT004779,Occasional,47,Refund request,Phone,Accessibility,False,False,False,False,False,True
SUP001271,GT005422,Occasional,21,Enquiry,Email,Enquiry,True,False,False,False,False,False
SUP001272,GT002565,New,70,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001273,GT003517,Occasional,58,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001274,GT003468,New,45,Complaint,Email,Complaint,False,False,True,False,False,False
SUP001275,GT008667,Regular,34,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001276,GT004343,Occasional,51,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001277,GT008399,Regular,31,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001278,GT006565,Occasional,44,Enquiry,Phone,Enquiry,False,False,False,False,False,False
SUP001279,GT002226,Regular,61,Refund request,Email,Refund request,True,False,False,False,False,False
SUP001280,GT001232,Occasional,77,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001281,GT005404,Occasional,78,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001282,GT006286,Occasional,27,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001283,GT007088,Regular,63,Complaint,Email,Complaint,False,False,True,False,False,False
SUP001284,GT004404,Occasional,22,Refund request,Phone,Refund request,False,True,False,False,False,False
SUP001285,GT003081,Regular,26,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001286,GT000347,New,83,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001287,GT005487,Regular,30,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001288,GT008252,Occasional,44,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001289,GT009297,New,26,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001290,GT009587,VIP,76,Refund request,Email,Accessibility,False,False,True,False,False,True
SUP001291,GT002858,VIP,59,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001292,GT007134,VIP,33,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP001293,GT001251,Occasional,50,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001294,GT000649,Occasional,71,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001295,GT009531,Regular,59,Enquiry,Phone,Enquiry,False,False,True,False,False,False
SUP001296,GT007811,Regular,59,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001297,GT001479,VIP,34,Refund request,Phone,Refund request,False,False,False,True,False,False
SUP001298,GT001812,Occasional,73,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001299,GT001289,VIP,65,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001300,GT005844,Occasional,46,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001301,GT008049,Occasional,74,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001302,GT009529,VIP,49,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP001303,GT009591,New,66,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001304,GT002327,Occasional,50,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001305,GT005032,Occasional,63,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001306,GT008957,New,57,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001307,GT008037,Occasional,46,Enquiry,Email,Enquiry,False,False,False,False,True,False
SUP001308,GT001791,Regular,36,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001309,GT002846,Occasional,19,Refund request,Email,Refund request,False,True,False,False,True,False
SUP001310,GT004983,Occasional,31,Complaint,Email,Complaint,False,True,False,False,True,False
SUP001311,GT002373,Regular,55,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001312,GT003195,Occasional,62,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001313,GT004522,Occasional,48,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001314,GT007225,Regular,70,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001315,GT007922,Occasional,55,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001316,GT003904,Occasional,58,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001317,GT003209,VIP,57,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001318,GT008692,Regular,64,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001319,GT007645,VIP,52,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001320,GT000750,Regular,73,Accessibility,Phone,Accessibility,False,False,False,False,False,False
SUP001321,GT009910,New,32,Refund request,Email,Refund request,False,False,False,False,False,False
SUP001322,GT001138,Regular,75,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001323,GT001827,VIP,44,Accessibility,Email,Accessibility,False,False,False,False,True,False
SUP001324,GT002265,Occasional,21,Enquiry,Phone,Enquiry,False,False,False,True,False,False
SUP001325,GT007302,VIP,30,Accessibility,Email,Accessibility,False,False,False,False,False,False
SUP001326,GT004461,New,44,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001327,GT004356,Regular,22,Refund request,Phone,Refund request,False,False,False,False,False,False
SUP001328,GT001453,Regular,55,Complaint,Email,Complaint,False,False,False,False,True,False
SUP001329,GT009522,Occasional,27,Enquiry,Email,Enquiry,False,False,False,False,False,False
SUP001330,GT002323,New,27,Refund request,Email,Refund request,False,False,False,False,True,False
SUP001331,GT002636,Occasional,23,Complaint,Phone,Complaint,False,False,False,False,False,False
SUP001332,GT006968,Occasional,59,Complaint,Email,Complaint,False,False,False,False,False,False
SUP001333,GT003598,Regular,79,Refund request,Email,Refund request,False,False,False,False,False,False
