session_id,ground_truth_id,customer_segment,guest_session,portal_user_id,available_portal_user_id,basket_created,basket_converted,linked_transaction_id
SES010351,GT004678,Occasional,True,,,False,False,
SES010352,GT004284,Occasional,True,,,False,False,
SES010353,GT009284,VIP,True,,,True,True,TXN007619
SES010354,GT002563,VIP,True,,,True,True,TXN007621
SES010355,GT003104,Occasional,True,,USR003281,False,False,
SES010356,GT009733,VIP,False,USR002989,USR002989,True,False,
SES010357,GT001788,Regular,False,USR000272,USR000272,False,False,
SES010358,GT009142,Regular,False,USR002181,USR002181,False,False,
SES010359,GT002725,Occasional,False,USR001659,USR001659,False,False,
SES010360,GT005536,Occasional,True,,,True,False,
SES010361,GT002162,VIP,True,,USR002029,False,False,
SES010362,GT009847,Regular,False,USR000514,USR000514,False,False,
SES010363,GT001861,Occasional,True,,,False,False,
SES010364,GT009507,Occasional,False,USR001010,USR001010,False,False,
SES010365,GT006735,VIP,True,,,False,False,
SES010366,GT006396,New,True,,,False,False,
SES010367,GT003016,Regular,True,,,False,False,
SES010368,GT004683,VIP,False,USR000280,USR000280,True,False,
SES010369,GT003509,Occasional,False,USR000995,USR000995,False,False,
SES010370,GT009474,Occasional,True,,,True,False,
SES010371,GT000378,Regular,False,USR001642,USR001642,True,True,TXN007624
SES010372,GT006607,Occasional,False,USR001764,USR001764,True,True,TXN007625
SES010373,GT001307,Regular,False,USR002092,USR002092,False,False,
SES010374,GT009741,Regular,False,USR003461,USR003461,True,False,
SES010375,GT000861,Regular,True,,,False,False,
SES010376,GT007274,Regular,False,USR001949,USR001949,True,False,
SES010377,GT009644,New,True,,,False,False,
SES010378,GT000931,Regular,False,USR000134,USR000134,True,False,
SES010379,GT004483,Occasional,False,USR001593,USR001593,False,False,
SES010380,GT004277,Regular,True,,,False,False,
SES010381,GT007620,Regular,False,USR000481,USR000481,False,False,
SES010382,GT006556,VIP,True,,,False,False,
SES010383,GT002438,New,True,,,True,True,TXN007628
SES010384,GT007155,Regular,True,,,False,False,
SES010385,GT007146,New,True,,,False,False,
SES010386,GT008348,Occasional,True,,,False,False,
SES010387,GT007233,Regular,False,USR001640,USR001640,True,True,TXN007629
SES010388,GT005610,Occasional,True,,,False,False,
SES010389,GT001194,VIP,True,,USR000818,False,False,
SES010390,GT000463,Regular,True,,,True,True,TXN007630
SES010391,GT002501,New,False,USR003811,USR003811,False,False,
SES010392,GT008397,Occasional,True,,,False,False,
SES010393,GT006356,Occasional,True,,,True,True,TXN007633
SES010394,GT003413,Occasional,True,,,True,True,TXN007632
SES010395,GT002726,Occasional,True,,,False,False,
SES010396,GT009760,Occasional,True,,,False,False,
SES010397,GT007577,Regular,False,USR002582,USR002582,False,False,
SES010398,GT004123,Regular,False,USR003118,USR003118,False,False,
SES010399,GT003066,VIP,True,,,False,False,
SES010400,GT001827,VIP,False,USR000575,USR000575,True,True,TXN007638
SES010401,GT002681,Occasional,True,,,False,False,
SES010402,GT005059,Occasional,True,,,True,False,
SES010403,GT001906,Regular,False,USR002047,USR002047,True,False,
SES010404,GT002372,Regular,True,,USR003042,False,False,
SES010405,GT007911,New,False,USR004076,USR004076,False,False,
SES010406,GT008054,Regular,True,,,True,False,
SES010407,GT002928,Occasional,True,,,False,False,
SES010408,GT006339,Occasional,True,,,True,True,TXN007640
SES010409,GT005990,Occasional,True,,,True,True,TXN007641
SES010410,GT006028,Regular,True,,,False,False,
SES010411,GT009116,Regular,False,USR001577,USR001577,True,True,TXN007645
SES010412,GT006663,Occasional,True,,,True,True,TXN007643
SES010413,GT003721,Regular,True,,USR000560,False,False,
SES010414,GT005579,Occasional,False,USR000351,USR000351,False,False,
SES010415,GT006397,Regular,True,,,False,False,
SES010416,GT006993,Regular,False,USR000706,USR000706,False,False,
SES010417,GT004507,VIP,False,USR000983,USR000983,False,False,
SES010418,GT007553,Regular,False,USR000160,USR000160,True,False,
SES010419,GT001396,Regular,True,,,True,True,TXN007647
SES010420,GT007415,Occasional,True,,,False,False,
SES010421,GT000882,VIP,True,,,False,False,
SES010422,GT002495,Occasional,True,,,False,False,
SES010423,GT008500,Occasional,True,,,True,False,
SES010424,GT008091,Regular,False,USR000884,USR000884,True,True,TXN007649
SES010425,GT003227,Occasional,True,,,True,True,TXN007650
SES010426,GT009877,Regular,False,USR002826,USR002826,False,False,
SES010427,GT004216,VIP,False,USR000060,USR000060,False,False,
SES010428,GT002896,Regular,False,USR000695,USR000695,False,False,
SES010429,GT005208,VIP,False,USR002229,USR002229,True,False,
SES010430,GT009726,Occasional,False,USR001667,USR001667,True,True,TXN007654
SES010431,GT004001,Occasional,True,,USR001683,False,False,
SES010432,GT000340,VIP,False,USR003435,USR003435,False,False,
SES010433,GT009363,Occasional,True,,,True,True,TXN007656
SES010434,GT004385,New,True,,,False,False,
SES010435,GT007180,Regular,True,,,False,False,
SES010436,GT008176,VIP,False,USR001614,USR001614,False,False,
SES010437,GT003141,Occasional,True,,,False,False,
SES010438,GT009245,Regular,True,,,True,True,TXN007659
SES010439,GT006010,Regular,False,USR003041,USR003041,False,False,
SES010440,GT009280,Regular,False,USR000159,USR000159,True,False,
SES010441,GT000924,Occasional,True,,,False,False,
SES010442,GT000861,Regular,True,,,False,False,
SES010443,GT007830,Occasional,False,USR004196,USR004196,False,False,
SES010444,GT002068,Regular,True,,,False,False,
SES010445,GT000801,Occasional,False,USR002892,USR002892,False,False,
SES010446,GT003972,Regular,True,,,False,False,
SES010447,GT002492,Regular,False,USR000697,USR000697,False,False,
SES010448,GT007910,Occasional,True,,,False,False,
SES010449,GT004471,Regular,True,,,False,False,
SES010450,GT001066,Regular,True,,USR000154,False,False,
SES010451,GT000319,Occasional,False,USR003100,USR003100,False,False,
SES010452,GT004322,Regular,True,,,False,False,
SES010453,GT000029,Regular,True,,,False,False,
SES010454,GT009710,Occasional,True,,,False,False,
SES010455,GT004033,VIP,True,,,False,False,
SES010456,GT002932,VIP,False,USR000335,USR000335,True,True,TXN007665
SES010457,GT001233,Occasional,True,,,True,False,
SES010458,GT002295,Regular,True,,,False,False,
SES010459,GT006325,Occasional,False,USR000487,USR000487,True,False,
SES010460,GT003848,Occasional,False,USR001813,USR001813,False,False,
SES010461,GT006251,Regular,False,USR002244,USR002244,False,False,
SES010462,GT001670,Occasional,True,,,True,False,
SES010463,GT005164,Occasional,True,,,True,False,
SES010464,GT002453,Regular,False,USR002613,USR002613,True,True,TXN007667
SES010465,GT003028,Regular,True,,,True,False,
SES010466,GT000846,Regular,False,USR003361,USR003361,False,False,
SES010467,GT003880,Regular,True,,USR001706,False,False,
SES010468,GT008318,Occasional,False,USR001413,USR001413,True,True,TXN007668
SES010469,GT008237,Regular,True,,,False,False,
SES010470,GT009904,New,True,,,False,False,
SES010471,GT007839,VIP,False,USR003648,USR003648,False,False,
SES010472,GT003067,Occasional,False,USR000558,USR000558,True,False,
SES010473,GT005097,Occasional,False,USR002967,USR002967,False,False,
SES010474,GT004214,Occasional,False,USR003754,USR003754,False,False,
SES010475,GT001673,VIP,False,USR002045,USR002045,False,False,
SES010476,GT000506,Occasional,True,,,True,False,
SES010477,GT009616,Regular,False,USR000417,USR000417,True,True,TXN007674
SES010478,GT002158,Occasional,True,,,False,False,
SES010479,GT009757,Regular,True,,,True,False,
SES010480,GT004866,Regular,False,USR003349,USR003349,False,False,
SES010481,GT003930,Occasional,True,,,False,False,
SES010482,GT005194,Regular,True,,,True,False,
SES010483,GT009789,Regular,True,,,True,False,
SES010484,GT007430,VIP,True,,,True,False,
SES010485,GT000757,Regular,True,,,True,False,
SES010486,GT008683,VIP,False,USR003839,USR003839,True,True,TXN007675
SES010487,GT008641,Regular,True,,,False,False,
SES010488,GT001817,Regular,False,USR004197,USR004197,True,True,TXN007676
SES010489,GT002171,Regular,False,USR004008,USR004008,False,False,
SES010490,GT001272,VIP,False,USR000499,USR000499,False,False,
SES010491,GT007084,Regular,True,,,True,False,
SES010492,GT009809,New,False,USR001677,USR001677,True,True,TXN007679
SES010493,GT006327,VIP,True,,,False,False,
SES010494,GT004272,Occasional,True,,,False,False,
SES010495,GT008852,Occasional,True,,,True,False,
SES010496,GT008874,Regular,True,,,True,True,TXN007681
SES010497,GT002987,Regular,True,,USR001506,False,False,
SES010498,GT008336,Regular,True,,,False,False,
SES010499,GT004009,Occasional,False,USR003752,USR003752,False,False,
SES010500,GT009790,Occasional,True,,,True,True,TXN007684
SES010501,GT007800,Occasional,True,,,False,False,
SES010502,GT002617,VIP,True,,,True,False,
SES010503,GT004233,Regular,True,,,True,True,TXN007685
SES010504,GT008106,Occasional,False,USR002969,USR002969,False,False,
SES010505,GT007493,Regular,False,USR001477,USR001477,True,True,TXN007687
SES010506,GT007489,VIP,False,USR002747,USR002747,True,True,TXN007688
SES010507,GT005148,Regular,False,USR004082,USR004082,False,False,
SES010508,GT006993,Regular,True,,USR000706,True,False,
SES010509,GT005984,Regular,False,USR002929,USR002929,True,False,
SES010510,GT005209,New,True,,,True,True,TXN007690
SES010511,GT005230,Occasional,False,USR002869,USR002869,True,True,TXN007691
SES010512,GT006261,Occasional,True,,,True,False,
SES010513,GT002597,Regular,False,USR001186,USR001186,True,False,
SES010514,GT006900,Occasional,True,,,True,True,TXN007692
SES010515,GT007946,Occasional,False,USR001479,USR001479,True,False,
SES010516,GT002496,Regular,False,USR001468,USR001468,True,True,TXN007694
SES010517,GT000816,Regular,True,,,False,False,
SES010518,GT003451,Regular,True,,,True,True,TXN007695
SES010519,GT009831,Occasional,False,USR000546,USR000546,True,False,
SES010520,GT008120,Regular,False,USR003253,USR003253,False,False,
SES010521,GT002654,New,True,,,True,True,TXN007696
SES010522,GT001187,Occasional,True,,,True,True,TXN007697
SES010523,GT005822,Occasional,True,,,False,False,
SES010524,GT005194,Regular,True,,,False,False,
SES010525,GT007715,Regular,True,,,True,True,TXN007698
SES010526,GT000073,Occasional,True,,,False,False,
SES010527,GT001221,Regular,True,,USR002397,False,False,
SES010528,GT006870,Occasional,True,,,True,True,TXN007700
SES010529,GT006023,VIP,True,,,False,False,
SES010530,GT006065,Regular,True,,,True,True,TXN007702
SES010531,GT009889,Regular,True,,,True,True,TXN007701
SES010532,GT006189,Occasional,True,,USR002764,False,False,
SES010533,GT002888,VIP,True,,USR003293,False,False,
SES010534,GT007236,Occasional,True,,,True,True,TXN007703
SES010535,GT005274,Occasional,True,,,False,False,
SES010536,GT007599,Occasional,False,USR002458,USR002458,True,False,
SES010537,GT008693,Regular,True,,,False,False,
SES010538,GT005000,Regular,True,,,False,False,
SES010539,GT002094,Regular,False,USR001164,USR001164,False,False,
SES010540,GT003477,Occasional,True,,,False,False,
SES010541,GT004338,Regular,False,USR003871,USR003871,False,False,
SES010542,GT002924,Occasional,False,USR002353,USR002353,False,False,
SES010543,GT005814,Regular,True,,,False,False,
SES010544,GT009427,Regular,True,,,False,False,
SES010545,GT001380,Occasional,True,,,True,False,
SES010546,GT000700,Occasional,True,,,False,False,
SES010547,GT004017,New,True,,,True,False,
SES010548,GT007022,Regular,True,,,False,False,
SES010549,GT007283,Occasional,False,USR000306,USR000306,True,False,
SES010550,GT003534,Occasional,False,USR003401,USR003401,True,False,
SES010551,GT005807,Occasional,True,,USR001337,False,False,
SES010552,GT005613,Regular,False,USR003264,USR003264,False,False,
SES010553,GT003124,Regular,True,,,False,False,
SES010554,GT000986,Occasional,True,,USR000678,False,False,
SES010555,GT002484,Occasional,False,USR004260,USR004260,False,False,
SES010556,GT006580,VIP,False,USR002210,USR002210,False,False,
SES010557,GT005438,Occasional,False,USR003216,USR003216,True,True,TXN007712
SES010558,GT002197,Occasional,True,,,False,False,
SES010559,GT007368,Regular,False,USR001782,USR001782,True,True,TXN007713
SES010560,GT004930,Regular,False,USR000178,USR000178,False,False,
SES010561,GT003764,Regular,False,USR002633,USR002633,True,True,TXN007714
SES010562,GT008711,Regular,True,,,False,False,
SES010563,GT009094,Regular,False,USR002491,USR002491,False,False,
SES010564,GT000894,Occasional,False,USR003062,USR003062,True,False,
SES010565,GT004360,Regular,False,USR003280,USR003280,True,False,
SES010566,GT006767,Regular,False,USR001504,USR001504,True,False,
SES010567,GT001519,Occasional,True,,USR001054,False,False,
SES010568,GT000073,Occasional,True,,,False,False,
SES010569,GT000254,VIP,True,,,True,False,
SES010570,GT003062,Occasional,True,,,False,False,
SES010571,GT008368,Occasional,False,USR002107,USR002107,True,False,
SES010572,GT009574,VIP,False,USR002602,USR002602,False,False,
SES010573,GT009361,Occasional,False,USR000469,USR000469,False,False,
SES010574,GT007137,Occasional,True,,,False,False,
SES010575,GT004261,Regular,True,,,True,False,
SES010576,GT002120,Occasional,False,USR000875,USR000875,False,False,
SES010577,GT006293,Regular,True,,,False,False,
SES010578,GT000575,Occasional,False,USR000618,USR000618,False,False,
SES010579,GT004075,Regular,True,,,False,False,
SES010580,GT006220,Occasional,True,,,False,False,
SES010581,GT002617,VIP,True,,,True,False,
SES010582,GT000879,Regular,False,USR003816,USR003816,True,True,TXN007721
SES010583,GT006474,Occasional,True,,,True,True,TXN007722
SES010584,GT003763,Regular,True,,,False,False,
SES010585,GT007800,Occasional,True,,,False,False,
SES010586,GT007621,Regular,True,,,False,False,
SES010587,GT002812,Occasional,False,USR000173,USR000173,False,False,
SES010588,GT001954,Occasional,True,,USR000349,False,False,
SES010589,GT001375,New,True,,,False,False,
SES010590,GT001139,Occasional,True,,,True,True,TXN007725
SES010591,GT001429,Regular,False,USR003387,USR003387,False,False,
SES010592,GT003864,Occasional,True,,,False,False,
SES010593,GT006140,VIP,True,,,False,False,
SES010594,GT007802,Regular,False,USR001896,USR001896,False,False,
SES010595,GT003657,VIP,False,USR001678,USR001678,False,False,
SES010596,GT004003,New,False,USR003945,USR003945,False,False,
SES010597,GT006096,Occasional,True,,,True,False,
SES010598,GT001474,Occasional,False,USR000593,USR000593,True,True,TXN007726
SES010599,GT008395,Regular,False,USR001002,USR001002,True,True,TXN007727
SES010600,GT008615,Occasional,False,USR003063,USR003063,False,False,
SES010601,GT003842,Occasional,True,,,False,False,
SES010602,GT005885,Occasional,True,,,False,False,
SES010603,GT008835,Occasional,True,,,True,True,TXN007730
SES010604,GT008615,Occasional,False,USR003063,USR003063,False,False,
SES010605,GT002225,Occasional,False,USR001652,USR001652,False,False,
SES010606,GT007155,Regular,True,,,False,False,
SES010607,GT007123,Regular,False,USR001956,USR001956,False,False,
SES010608,GT001068,Regular,True,,,True,False,
SES010609,GT000765,Occasional,True,,,True,False,
SES010610,GT008688,Occasional,True,,,False,False,
SES010611,GT005588,Regular,True,,USR000519,False,False,
SES010612,GT002373,Regular,True,,USR002810,False,False,
SES010613,GT003980,Regular,False,USR002890,USR002890,False,False,
SES010614,GT004725,VIP,True,,,True,False,
SES010615,GT005329,Occasional,True,,,False,False,
SES010616,GT004774,VIP,True,,,False,False,
SES010617,GT005119,Regular,False,USR000332,USR000332,True,False,
SES010618,GT009800,Regular,False,USR001537,USR001537,True,True,TXN007736
SES010619,GT008948,New,True,,,False,False,
SES010620,GT004720,Regular,False,USR001496,USR001496,False,False,
SES010621,GT004136,Occasional,False,USR001079,USR001079,True,True,TXN007738
SES010622,GT009008,Occasional,True,,,False,False,
SES010623,GT003104,Occasional,False,USR003281,USR003281,True,True,TXN007740
SES010624,GT007407,Regular,False,USR000855,USR000855,True,False,
SES010625,GT001871,Occasional,True,,,False,False,
SES010626,GT003364,Regular,False,USR000753,USR000753,True,True,TXN007741
SES010627,GT006259,Occasional,False,USR001713,USR001713,False,False,
SES010628,GT003206,Regular,True,,,False,False,
SES010629,GT006758,Occasional,False,USR002903,USR002903,True,True,TXN007744
SES010630,GT008997,Regular,True,,,True,True,TXN007745
SES010631,GT003447,Regular,True,,,False,False,
SES010632,GT006993,Regular,False,USR000706,USR000706,False,False,
SES010633,GT001329,Occasional,False,USR002335,USR002335,False,False,
SES010634,GT005639,Regular,True,,,True,False,
SES010635,GT008132,Occasional,False,USR004020,USR004020,True,False,
SES010636,GT003088,Regular,True,,,True,False,
SES010637,GT005823,Occasional,False,USR000083,USR000083,False,False,
SES010638,GT005202,Occasional,True,,,True,False,
SES010639,GT006178,Occasional,True,,,False,False,
SES010640,GT000740,Occasional,True,,,True,True,TXN007748
