transaction_id,ground_truth_id,guest_transaction,portal_user_id,available_portal_user_id,event_id,ticket_type,dq_missing_email,dq_missing_phone,dq_alternative_email,dq_email_typo,dq_name_typo,dq_historical_billing_address,dq_postcode_format_variation,dq_incorrect_phone,dq_cardholder_name_variation
TXN000740,GT002712,False,USR003947,USR003947,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN000741,GT006796,False,USR001288,USR001288,EVT0019,Seated,False,False,False,False,False,False,False,False,False
TXN000742,GT004651,False,USR002383,USR002383,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000743,GT005580,False,USR002168,USR002168,EVT0004,Standing,False,False,True,False,False,True,False,False,False
TXN000744,GT000463,True,,,EVT0028,Seated,False,False,False,False,False,False,False,False,False
TXN000745,GT005645,False,USR003550,USR003550,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000746,GT006899,False,USR001634,USR001634,EVT0011,Standing,False,False,False,False,False,False,True,False,True
TXN000747,GT003594,False,USR004041,USR004041,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000748,GT004299,True,,,EVT0008,Standing,False,False,False,False,False,True,False,False,False
TXN000749,GT007515,True,,,EVT0013,Standing,False,False,False,False,False,True,False,False,False
TXN000750,GT002803,False,USR002852,USR002852,EVT0036,Seated,False,False,True,False,False,False,True,False,False
TXN000751,GT001575,True,,,EVT0004,Seated,False,False,False,False,True,True,False,True,False
TXN000752,GT009035,True,,USR000620,EVT0012,Standing,False,False,False,False,False,False,False,False,False
TXN000753,GT002025,True,,,EVT0024,Seated,False,False,False,False,False,False,False,False,False
TXN000754,GT009639,True,,,EVT0002,Standing,True,False,False,False,False,True,False,False,False
TXN000755,GT003554,True,,,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000756,GT003191,False,USR001215,USR001215,EVT0005,Seated,False,False,False,False,False,False,True,False,False
TXN000757,GT002593,False,USR001458,USR001458,EVT0003,Seated,False,False,False,False,False,False,False,False,True
TXN000758,GT006885,True,,,EVT0008,Standing,False,False,False,False,False,False,False,False,False
TXN000759,GT002793,False,USR004200,USR004200,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000760,GT004831,True,,,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000761,GT004330,True,,USR001876,EVT0018,Standing,False,True,True,False,False,False,False,False,False
TXN000762,GT008986,True,,USR002754,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000763,GT001045,True,,,EVT0009,Standing,False,False,False,False,False,True,False,False,False
TXN000764,GT005430,True,,,EVT0015,Standing,False,True,True,False,False,False,False,False,False
TXN000765,GT007547,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000766,GT005579,False,USR000351,USR000351,EVT0033,Seated,True,False,False,False,False,False,False,False,False
TXN000767,GT007715,True,,,EVT0002,Seated,True,False,False,False,False,False,False,False,False
TXN000768,GT005763,False,USR002762,USR002762,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN000769,GT007318,True,,,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000770,GT003926,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,False
TXN000771,GT002541,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000772,GT006634,True,,,EVT0015,Seated,False,False,False,False,False,False,True,False,False
TXN000773,GT002545,False,USR001894,USR001894,EVT0009,Seated,False,False,False,False,False,False,False,False,False
TXN000774,GT003490,True,,,EVT0004,Standing,False,True,False,False,False,False,True,False,False
TXN000775,GT009112,True,,,EVT0015,Standing,False,False,True,False,False,False,False,False,False
TXN000776,GT003219,True,,,EVT0008,Standing,False,True,True,False,True,False,False,False,False
TXN000777,GT007274,True,,USR001949,EVT0011,Standing,False,True,False,False,False,False,False,False,False
TXN000778,GT002567,True,,,EVT0003,Standing,True,False,False,False,False,False,False,False,False
TXN000779,GT006668,False,USR000017,USR000017,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000780,GT008141,False,USR001074,USR001074,EVT0011,Standing,False,False,False,False,False,False,False,False,False
TXN000781,GT006033,True,,,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000782,GT007293,False,USR003259,USR003259,EVT0002,Standing,False,False,False,False,False,False,False,False,True
TXN000783,GT003349,True,,USR001006,EVT0027,Standing,False,True,False,False,True,False,False,False,False
TXN000784,GT004026,True,,,EVT0008,Standing,False,False,True,False,False,True,False,False,False
TXN000785,GT004605,True,,USR004242,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000786,GT002625,True,,,EVT0003,Standing,False,False,True,False,False,False,False,False,False
TXN000787,GT003368,False,USR001704,USR001704,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000788,GT003869,False,USR001117,USR001117,EVT0004,Standing,True,False,False,False,False,False,False,False,False
TXN000789,GT002116,True,,,EVT0005,Seated,False,False,False,False,False,False,False,False,True
TXN000790,GT006136,True,,,EVT0008,Seated,False,False,False,True,False,True,False,False,False
TXN000791,GT000739,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN000792,GT008350,True,,,EVT0013,Standing,False,False,False,True,False,True,False,False,False
TXN000793,GT004727,True,,,EVT0015,Seated,False,False,False,False,False,True,False,False,False
TXN000794,GT009708,False,USR002299,USR002299,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000795,GT003887,True,,,EVT0010,Seated,False,False,False,False,False,False,False,False,False
TXN000796,GT004580,True,,,EVT0003,Seated,False,False,False,False,True,False,False,False,False
TXN000797,GT002707,True,,,EVT0009,Standing,False,False,False,False,False,False,False,False,False
TXN000798,GT005926,False,USR003554,USR003554,EVT0005,Seated,False,False,False,False,False,True,False,False,False
TXN000799,GT006609,False,USR003502,USR003502,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN000800,GT002162,False,USR002029,USR002029,EVT0028,Standing,False,False,False,False,False,False,False,False,False
TXN000801,GT006543,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN000802,GT001670,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000803,GT007049,False,USR000923,USR000923,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN000804,GT002958,True,,,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000805,GT009305,True,,,EVT0007,Standing,False,False,False,False,False,False,False,False,False
TXN000806,GT000645,False,USR000601,USR000601,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000807,GT005998,True,,,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN000808,GT009109,False,USR001209,USR001209,EVT0011,Standing,False,False,False,False,False,False,False,False,False
TXN000809,GT006121,True,,USR002347,EVT0002,Standing,False,False,False,True,False,False,False,False,True
TXN000810,GT006629,True,,,EVT0008,Standing,False,False,False,False,False,False,True,False,False
TXN000811,GT004875,True,,USR001962,EVT0031,Standing,False,True,False,False,False,False,True,False,False
TXN000812,GT000960,True,,,EVT0009,Standing,False,False,False,False,False,False,True,False,False
TXN000813,GT002531,True,,,EVT0026,Seated,False,False,True,False,False,False,False,False,False
TXN000814,GT002764,True,,,EVT0010,Standing,False,False,False,True,False,False,False,False,False
TXN000815,GT001048,True,,,EVT0003,Standing,False,False,True,False,False,False,False,False,False
TXN000816,GT002094,False,USR001164,USR001164,EVT0010,Standing,False,False,False,False,False,False,False,False,False
TXN000817,GT004976,True,,,EVT0003,Seated,False,False,False,False,True,True,False,False,False
TXN000818,GT002289,False,USR002332,USR002332,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000819,GT001637,True,,,EVT0008,Standing,False,True,False,False,False,False,False,False,False
TXN000820,GT004091,True,,USR003526,EVT0025,Standing,False,False,False,False,False,False,False,False,False
TXN000821,GT003797,True,,,EVT0008,Seated,False,False,False,False,False,False,False,False,False
TXN000822,GT003526,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000823,GT009940,True,,,EVT0002,Standing,False,True,False,False,False,False,False,False,False
TXN000824,GT009306,True,,,EVT0009,Standing,False,False,False,False,False,False,False,False,False
TXN000825,GT007455,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN000826,GT001438,True,,,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000827,GT008447,False,USR000914,USR000914,EVT0014,Standing,False,False,False,False,False,False,False,False,False
TXN000828,GT000486,False,USR001239,USR001239,EVT0037,Standing,False,False,False,False,False,False,False,False,False
TXN000829,GT007653,False,USR001132,USR001132,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN000830,GT008364,True,,,EVT0005,Seated,False,True,False,False,False,False,False,False,False
TXN000831,GT004460,False,USR000837,USR000837,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN000832,GT000786,False,USR004037,USR004037,EVT0048,Seated,False,False,False,False,False,False,False,False,False
TXN000833,GT005135,False,USR000820,USR000820,EVT0004,Standing,False,False,False,False,True,False,False,False,False
TXN000834,GT009267,True,,,EVT0014,Standing,False,False,True,False,False,False,True,True,False
TXN000835,GT000253,True,,USR001234,EVT0008,Seated,False,False,False,False,False,False,False,False,False
TXN000836,GT003472,True,,,EVT0033,Standing,False,False,False,False,False,True,False,False,False
TXN000837,GT008560,False,USR002580,USR002580,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN000838,GT001548,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000839,GT003454,True,,,EVT0037,Standing,False,False,False,False,False,False,True,False,False
TXN000840,GT007374,False,USR002002,USR002002,EVT0017,Standing,False,False,False,False,False,True,False,False,False
TXN000841,GT000540,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000842,GT000348,False,USR000448,USR000448,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN000843,GT000679,True,,,EVT0002,Seated,False,False,False,False,False,False,True,False,False
TXN000844,GT000076,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000845,GT007388,False,USR002145,USR002145,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000846,GT008095,True,,USR003091,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000847,GT001941,True,,,EVT0002,Standing,False,False,True,False,False,False,False,False,False
TXN000848,GT002196,True,,,EVT0003,Standing,False,True,False,False,False,False,False,False,False
TXN000849,GT009424,False,USR001822,USR001822,EVT0004,Standing,False,False,False,False,False,True,False,False,False
TXN000850,GT004355,True,,,EVT0012,Standing,False,False,False,False,False,False,False,False,False
TXN000851,GT004719,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN000852,GT004817,True,,,EVT0011,Standing,False,False,False,False,False,False,False,False,False
TXN000853,GT005883,False,USR001716,USR001716,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000854,GT008668,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000855,GT002558,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000856,GT001223,True,,,EVT0005,Seated,False,False,True,False,False,False,True,False,False
TXN000857,GT005689,True,,,EVT0029,Seated,False,True,False,False,False,False,False,False,False
TXN000858,GT000939,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000859,GT008166,False,USR000551,USR000551,EVT0008,Standing,False,False,False,False,False,False,False,False,False
TXN000860,GT001113,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,True
TXN000861,GT009385,False,USR000915,USR000915,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN000862,GT009439,True,,,EVT0015,Seated,False,False,False,False,True,False,False,False,False
TXN000863,GT008986,True,,USR002754,EVT0006,Standing,False,True,False,False,False,False,False,False,False
TXN000864,GT006078,True,,,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000865,GT008201,True,,,EVT0003,Seated,False,False,False,False,False,False,False,True,False
TXN000866,GT001231,False,USR000768,USR000768,EVT0015,Seated,False,False,False,False,False,False,False,False,True
TXN000867,GT009118,True,,,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN000868,GT000444,False,USR000956,USR000956,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000869,GT004434,True,,,EVT0003,Standing,False,False,False,False,False,False,False,True,False
TXN000870,GT007334,True,,,EVT0003,Seated,False,False,False,False,False,False,False,False,False
TXN000871,GT002961,True,,USR003245,EVT0002,Standing,False,False,False,False,False,False,False,True,False
TXN000872,GT006964,True,,,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN000873,GT006888,False,USR003345,USR003345,EVT0010,Standing,False,True,False,False,False,False,False,False,False
TXN000874,GT007916,False,USR002286,USR002286,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000875,GT003279,False,USR000151,USR000151,EVT0007,Standing,False,False,False,False,False,True,True,False,False
TXN000876,GT008526,True,,,EVT0007,Standing,False,False,True,False,False,False,False,False,True
