cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL003239,DCL010736,4,1,B04,Email domain and local-part prefix,1,4,STG032536,MARKETING,MKT011234,STG077954,SUPPORT,SUP004652,True,0.9565,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9739,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003239,PCL003239
DCL003275,DCL008603,5,2,B04,Email domain and local-part prefix,1,10,STG020393,ECOMMERCE,TXN012393,STG022990,MARKETING,MKT001688,True,0.9787,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.8505,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003275,PCL003275
DCL003282,DCL009194,8,1,B04,Email domain and local-part prefix,1,8,STG076157,SUPPORT,SUP002855,STG019390,ECOMMERCE,TXN011390,True,0.9057,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8693,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003282,PCL003282
DCL003307,DCL009928,7,1,B04,Email domain and local-part prefix,1,7,STG075887,SUPPORT,SUP002585,STG025935,MARKETING,MKT004633,True,1.0,False,0.0,True,0.9231,False,0.0,False,0.0,False,0.0,0.9692,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003307,PCL003307
DCL003339,DCL009661,6,1,B04,Email domain and local-part prefix,1,6,STG029507,MARKETING,MKT008205,STG022601,MARKETING,MKT001299,True,0.9818,False,0.0,True,1.0,False,0.0,True,0.6,False,0.0,0.9242,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003339,PCL003339
DCL003374,DCL008769,6,4,B04,Email domain and local-part prefix,1,24,STG024244,MARKETING,MKT002942,STG029638,MARKETING,MKT008336,True,0.9804,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.8513,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003374,PCL003374
DCL003428,DCL010713,4,1,B04,Email domain and local-part prefix,1,4,STG032515,MARKETING,MKT011213,STG077543,SUPPORT,SUP004241,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003428,PCL003428
DCL003461,DCL010266,2,1,B04,Email domain and local-part prefix,1,2,STG003461,CRM,CRM003461,STG030120,MARKETING,MKT008818,True,1.0,False,0.0,True,0.96,False,0.0,True,0.6,False,0.0,0.92,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003461,PCL003461
DCL003489,DCL009297,2,2,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,4,STG003489,CRM,CRM003489,STG020053,ECOMMERCE,TXN012053,False,0.0,True,1.0,True,0.9333,True,1.0,True,1.0,False,0.0,0.9795,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003489,PCL003489
DCL003512,DCL010494,4,3,B04,Email domain and local-part prefix,1,12,STG031875,MARKETING,MKT010573,STG078203,SUPPORT,SUP004901,True,0.902,False,0.0,True,0.8276,False,0.0,False,0.0,False,0.0,0.8722,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003512,PCL003512
DCL003525,DCL008890,6,1,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,6,STG012168,ECOMMERCE,TXN004168,STG016469,ECOMMERCE,TXN008469,False,0.0,True,1.0,True,0.9524,True,1.0,True,1.0,False,0.0,0.9853,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003525,PCL003525
DCL003543,DCL009032,1,2,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,2,STG003543,CRM,CRM003543,STG018004,ECOMMERCE,TXN010004,True,0.9744,True,1.0,True,0.9412,True,1.0,True,1.0,False,0.0,0.9795,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003543,PCL003543
DCL003549,DCL009823,3,1,B04,Email domain and local-part prefix,1,3,STG023339,MARKETING,MKT002037,STG024679,MARKETING,MKT003377,True,1.0,False,0.0,True,0.9474,False,0.0,True,0.6,False,0.0,0.9158,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003549,PCL003549
DCL003578,DCL008261,1,4,B03 | B04,Email domain and local-part prefix | Phone suffix and surname initial,2,4,STG003578,CRM,CRM003578,STG017257,ECOMMERCE,TXN009257,True,1.0,False,0.0,True,0.9286,True,1.0,False,0.0,False,0.0,0.9762,0.6,email,address | email | name,address | name,3,2,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003578,PCL003578
DCL003580,DCL009656,6,2,B04,Email domain and local-part prefix,1,12,STG076366,SUPPORT,SUP003064,STG024586,MARKETING,MKT003284,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003580,PCL003580
DCL003584,DCL010615,5,1,B04,Email domain and local-part prefix,1,5,STG074992,SUPPORT,SUP001690,STG075362,SUPPORT,SUP002060,True,1.0,False,0.0,True,0.9524,False,0.0,False,0.0,False,0.0,0.981,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003584,PCL003584
DCL003620,DCL010320,10,1,B04,Email domain and local-part prefix,1,10,STG075036,SUPPORT,SUP001734,STG030822,MARKETING,MKT009520,True,0.9811,False,0.0,True,0.9231,False,0.0,False,0.0,False,0.0,0.9579,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003620,PCL003620
DCL003629,DCL008332,5,5,B04,Email domain and local-part prefix,1,25,STG077788,SUPPORT,SUP004486,STG032423,MARKETING,MKT011121,True,0.9778,False,0.0,True,0.9565,False,0.0,False,0.0,False,0.0,0.9693,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003629,PCL003629
DCL003632,DCL010380,4,1,B04,Email domain and local-part prefix,1,4,STG077915,SUPPORT,SUP004613,STG031669,MARKETING,MKT010367,True,1.0,False,0.0,True,0.9474,False,0.0,False,0.0,False,0.0,0.9789,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003632,PCL003632
DCL003644,DCL010730,4,1,B04,Email domain and local-part prefix,1,4,STG076013,SUPPORT,SUP002711,STG077865,SUPPORT,SUP004563,True,0.9545,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003644,PCL003644
DCL003661,DCL010660,9,1,B04,Email domain and local-part prefix,1,9,STG076343,SUPPORT,SUP003041,STG076301,SUPPORT,SUP002999,True,0.9643,True,1.0,True,0.9655,False,0.0,False,0.0,False,0.0,0.9765,0.75,email | phone,email | name | phone,name,3,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003661,PCL003661
DCL003671,DCL010122,7,3,B04,Email domain and local-part prefix,1,21,STG076069,SUPPORT,SUP002767,STG030847,MARKETING,MKT009545,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003671,PCL003671
DCL003698,DCL010722,9,1,B04,Email domain and local-part prefix,1,9,STG077730,SUPPORT,SUP004428,STG077699,SUPPORT,SUP004397,True,0.9583,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.975,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003698,PCL003698
DCL003710,DCL009863,13,1,B04,Email domain and local-part prefix,1,13,STG074944,SUPPORT,SUP001642,STG025212,MARKETING,MKT003910,True,1.0,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9667,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003710,PCL003710
DCL003716,DCL010653,4,1,B04,Email domain and local-part prefix,1,4,STG078039,SUPPORT,SUP004737,STG076162,SUPPORT,SUP002860,True,0.973,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9838,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003716,PCL003716
DCL003817,DCL008694,4,5,B04,Email domain and local-part prefix,1,20,STG025791,MARKETING,MKT004489,STG076520,SUPPORT,SUP003218,True,0.9524,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.9314,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003817,PCL003817
DCL003852,DCL009705,6,2,B04,Email domain and local-part prefix,1,12,STG075066,SUPPORT,SUP001764,STG023039,MARKETING,MKT001737,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003852,PCL003852
DCL003853,DCL009595,4,1,B04,Email domain and local-part prefix,1,4,STG023953,MARKETING,MKT002651,STG021951,MARKETING,MKT000649,True,1.0,False,0.0,True,0.9655,False,0.0,True,0.6,False,0.0,0.9218,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003853,PCL003853
DCL003864,DCL007865,5,7,B04,Email domain and local-part prefix,1,35,STG023730,MARKETING,MKT002428,STG074078,SUPPORT,SUP000776,True,0.9231,False,0.0,True,0.8462,False,0.0,False,0.0,False,0.0,0.8923,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003864,PCL003864
DCL003870,DCL008798,6,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,6,STG012110,ECOMMERCE,TXN004110,STG015627,ECOMMERCE,TXN007627,True,0.7755,True,1.0,True,0.9231,True,1.0,True,1.0,False,0.0,0.9129,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003870,PCL003870
DCL003878,DCL010034,11,1,B04,Email domain and local-part prefix,1,11,STG076943,SUPPORT,SUP003641,STG027180,MARKETING,MKT005878,True,1.0,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.96,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003878,PCL003878
DCL003906,DCL009876,7,3,B04,Email domain and local-part prefix,1,21,STG078021,SUPPORT,SUP004719,STG030611,MARKETING,MKT009309,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003906,PCL003906
DCL003911,DCL008894,9,3,B04,Email domain and local-part prefix,1,27,STG078105,SUPPORT,SUP004803,STG018563,ECOMMERCE,TXN010563,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003911,PCL003911
DCL003928,DCL010576,3,1,B04,Email domain and local-part prefix,1,3,STG015049,ECOMMERCE,TXN007049,STG074540,SUPPORT,SUP001238,True,0.96,True,1.0,True,0.9231,False,0.0,False,0.0,False,0.0,0.9635,0.75,email | phone,email | name | phone,name,3,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003928,PCL003928
DCL003932,DCL008455,3,2,B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,3,6,STG013900,ECOMMERCE,TXN005900,STG012562,ECOMMERCE,TXN004562,False,0.0,True,1.0,True,0.9412,True,1.0,True,1.0,False,0.0,0.9819,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003932,PCL003932
DCL003938,DCL008527,3,3,B04,Email domain and local-part prefix,1,9,STG030177,MARKETING,MKT008875,STG030619,MARKETING,MKT009317,True,0.9787,False,0.0,True,1.0,False,0.0,True,0.3333,False,0.0,0.8783,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003938,PCL003938
DCL003965,DCL009357,6,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,6,STG003965,CRM,CRM003965,STG020451,ECOMMERCE,TXN012451,True,0.8837,True,1.0,True,0.9474,True,1.0,True,1.0,False,0.0,0.9522,0.95,email | phone,address | email | name | phone | postcode,address | name | postcode,5,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003965,PCL003965
DCL003974,DCL010699,7,1,B04,Email domain and local-part prefix,1,7,STG077720,SUPPORT,SUP004418,STG077367,SUPPORT,SUP004065,True,0.9804,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9882,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL003974,PCL003974
DCL004006,DCL008459,5,2,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,10,STG016042,ECOMMERCE,TXN008042,STG012583,ECOMMERCE,TXN004583,False,0.0,True,1.0,True,0.9565,True,1.0,True,1.0,False,0.0,0.9866,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004006,PCL004006
DCL004015,DCL010642,7,1,B04,Email domain and local-part prefix,1,7,STG009492,ECOMMERCE,TXN001492,STG075918,SUPPORT,SUP002616,True,0.9796,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9878,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004015,PCL004015
DCL004040,DCL009051,6,3,B04,Email domain and local-part prefix,1,18,STG078147,SUPPORT,SUP004845,STG074428,SUPPORT,SUP001126,True,0.902,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8612,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004040,PCL004040
DCL004085,DCL007839,3,5,B04,Email domain and local-part prefix,1,15,STG023215,MARKETING,MKT001913,STG077616,SUPPORT,SUP004314,True,0.9455,False,0.0,True,0.8966,False,0.0,False,0.0,False,0.0,0.9259,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004085,PCL004085
DCL004106,DCL008066,6,4,B04,Email domain and local-part prefix,1,24,STG077966,SUPPORT,SUP004664,STG011055,ECOMMERCE,TXN003055,True,0.9333,False,0.0,True,0.8696,False,0.0,False,0.0,False,0.0,0.9078,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004106,PCL004106
DCL004111,DCL008596,4,5,B04,Email domain and local-part prefix,1,20,STG027196,MARKETING,MKT005894,STG075690,SUPPORT,SUP002388,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004111,PCL004111
DCL004113,DCL008484,11,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,11,STG017506,ECOMMERCE,TXN009506,STG012757,ECOMMERCE,TXN004757,False,0.0,True,1.0,True,0.9565,True,1.0,True,1.0,False,0.0,0.9866,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004113,PCL004113
