ucr_id,total_linked_records,total_source_systems,source_systems,crm_record_count,ecommerce_record_count,marketing_record_count,online_record_count,support_record_count,ecommerce_transaction_count,ecommerce_total_revenue,ecommerce_total_tickets,ecommerce_average_transaction_value,ecommerce_distinct_events,first_transaction_date_time,last_transaction_date_time,first_attended_event_date,last_attended_event_date,online_session_count,online_total_duration_seconds,online_average_duration_seconds,online_baskets_created,online_baskets_converted,online_linked_transaction_count,first_online_session,last_online_session,online_basket_conversion_rate,marketing_contact_count,marketing_emails_opened,marketing_links_clicked,first_marketing_contact_date,last_marketing_contact_date,latest_marketing_consent_status,support_ticket_count,support_open_ticket_count,support_resolved_ticket_count,support_average_resolution_hours,first_support_ticket,last_support_ticket,first_recorded_interaction,last_recorded_interaction
UCR003760,6,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1,1,3,0,1,1,27.19,1,27.19,1.0,2025-09-23 21:14:25,2025-09-23 21:14:25,2025-10-11,2025-10-11,0,0.0,,0,0,0,,,0.0,3,22,5,2025-05-30,2025-11-02,True,1,0,1,26.9,2025-04-12 04:41:02,2025-04-12 04:41:02,2025-04-12 04:41:02,2025-11-02
UCR003761,14,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,6,1,5,1,6,406.22,8,67.7,6.0,2025-01-30 18:30:30,2025-09-17 04:18:33,2025-03-01,2025-12-20,5,4367.0,873.4,4,3,3,2025-01-30 18:18:14,2025-09-17 04:12:13,0.75,1,11,1,2025-02-16,2025-02-16,False,1,1,0,,2025-05-06 03:21:02,2025-05-06 03:21:02,2025-01-30 18:18:14,2025-09-17 04:18:33
UCR003762,8,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,1,1,3,2,1,59.14,1,59.14,1.0,2025-02-16 07:19:22,2025-02-16 07:19:22,2025-07-12,2025-07-12,3,3223.0,1074.33,1,1,1,2025-02-16 07:04:27,2025-12-20 13:58:18,1.0,1,9,3,2025-10-13,2025-10-13,True,2,0,2,16.4,2025-06-07 23:50:46,2025-09-25 05:39:46,2025-02-16 07:04:27,2025-12-20 13:58:18
UCR003763,5,3,CRM | ECOMMERCE | SUPPORT,1,2,0,0,2,2,151.03,3,75.52,2.0,2025-02-17 19:59:45,2025-07-19 10:47:20,2025-08-16,2025-09-06,0,0.0,,0,0,0,,,0.0,0,0,0,,,,2,0,2,14.53,2025-05-27 23:24:56,2025-09-17 18:39:56,2025-02-17 19:59:45,2025-09-17 18:39:56
UCR003764,6,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,1,2,1,1,1,57.11,1,57.11,1.0,2025-06-23 10:45:27,2025-06-23 10:45:27,2025-07-05,2025-07-05,1,849.0,849.0,1,1,1,2025-06-23 10:38:39,2025-06-23 10:38:39,1.0,2,13,5,2025-05-28,2025-11-22,False,1,0,1,3.18,2025-02-25 19:48:56,2025-02-25 19:48:56,2025-02-25 19:48:56,2025-11-22
UCR003765,11,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,4,1,3,2,4,455.2,8,113.8,4.0,2025-01-08 12:34:56,2025-03-05 07:50:50,2025-03-08,2025-08-30,3,2363.0,787.67,3,3,3,2025-02-15 23:30:16,2025-03-05 07:39:30,1.0,1,9,1,2025-07-12,2025-07-12,True,2,0,2,13.72,2025-09-20 00:55:47,2025-10-16 22:54:44,2025-01-08 12:34:56,2025-10-16 22:54:44
UCR003766,5,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1,1,1,0,2,1,66.21,1,66.21,1.0,2025-06-20 01:24:14,2025-06-20 01:24:14,2025-07-12,2025-07-12,0,0.0,,0,0,0,,,0.0,1,3,0,2025-08-01,2025-08-01,True,2,0,2,15.23,2025-12-03 19:24:19,2025-12-15 01:55:23,2025-06-20 01:24:14,2025-12-15 01:55:23
UCR003767,11,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,2,3,3,2,2,110.24,3,55.12,2.0,2025-02-19 00:54:39,2025-03-26 06:58:27,2025-03-08,2025-05-03,3,2445.0,815.0,1,1,1,2025-03-26 06:53:23,2025-06-18 22:52:41,1.0,3,24,7,2025-01-26,2025-12-18,True,2,0,2,13.06,2025-05-08 22:50:19,2025-08-19 07:26:45,2025-01-26,2025-12-18
UCR003768,3,3,CRM | ECOMMERCE | MARKETING,1,1,1,0,0,1,27.19,1,27.19,1.0,2025-09-14 11:30:43,2025-09-14 11:30:43,2025-10-11,2025-10-11,0,0.0,,0,0,0,,,0.0,1,1,0,2025-11-18,2025-11-18,True,0,0,0,,,,2025-09-14 11:30:43,2025-11-18
UCR003769,8,4,CRM | MARKETING | ONLINE | SUPPORT,1,0,3,1,3,0,0.0,0,,,,,,,1,271.0,271.0,0,0,0,2025-12-31 14:26:28,2025-12-31 14:26:28,0.0,3,17,5,2025-09-09,2025-09-24,True,3,1,2,14.45,2025-05-03 06:12:10,2025-11-06 05:59:15,2025-05-03 06:12:10,2025-12-31 14:26:28
UCR003770,8,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,3,3,0,1,64.58,1,64.58,1.0,2025-09-02 06:22:21,2025-09-02 06:22:21,2025-09-06,2025-09-06,3,3280.0,1093.33,0,0,0,2025-10-11 01:37:35,2025-12-16 20:20:00,0.0,3,25,12,2025-07-30,2025-12-24,True,0,0,0,,,,2025-07-30,2025-12-24
UCR003771,6,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,2,2,0,1,38.52,1,38.52,1.0,2025-02-07 21:25:17,2025-02-07 21:25:17,2025-02-15,2025-02-15,2,1427.0,713.5,0,0,0,2025-11-14 02:58:04,2025-11-25 08:28:05,0.0,2,9,1,2025-05-10,2025-05-23,True,0,0,0,,,,2025-02-07 21:25:17,2025-11-25 08:28:05
UCR003772,10,3,CRM | MARKETING | ONLINE,1,0,4,5,0,0,0.0,0,,,,,,,5,2348.0,469.6,2,0,0,2025-10-16 07:35:33,2025-12-08 00:16:48,0.0,4,15,2,2025-10-22,2025-12-25,True,0,0,0,,,,2025-10-16 07:35:33,2025-12-25
UCR003773,2,2,CRM | MARKETING,1,0,1,0,0,0,0.0,0,,,,,,,0,0.0,,0,0,0,,,0.0,1,8,0,2025-10-21,2025-10-21,True,0,0,0,,,,2025-10-21,2025-10-21
UCR003774,8,3,CRM | ECOMMERCE | ONLINE,1,2,0,5,0,2,104.0,3,52.0,2.0,2025-04-17 13:57:01,2025-04-17 18:41:06,2025-05-10,2025-05-17,5,5738.0,1147.6,2,1,1,2025-04-03 00:04:31,2025-10-21 20:55:29,0.5,0,0,0,,,,0,0,0,,,,2025-04-03 00:04:31,2025-10-21 20:55:29
UCR003775,4,4,CRM | ECOMMERCE | MARKETING | SUPPORT,1,1,1,0,1,1,48.59,1,48.59,1.0,2025-02-28 07:45:14,2025-02-28 07:45:14,2025-07-19,2025-07-19,0,0.0,,0,0,0,,,0.0,1,4,1,2025-01-20,2025-01-20,True,1,1,0,,2025-02-18 00:58:25,2025-02-18 00:58:25,2025-01-20,2025-02-28 07:45:14
UCR003776,4,3,CRM | ECOMMERCE | MARKETING,1,1,2,0,0,1,72.45,1,72.45,1.0,2025-03-11 00:00:53,2025-03-11 00:00:53,2025-04-19,2025-04-19,0,0.0,,0,0,0,,,0.0,2,14,1,2025-06-20,2025-10-24,False,0,0,0,,,,2025-03-11 00:00:53,2025-10-24
UCR003777,11,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,2,6,0,2,122.98,4,61.49,2.0,2025-01-03 01:55:01,2025-06-10 08:25:08,2025-01-11,2025-10-18,6,3199.0,533.17,1,1,1,2025-04-19 12:56:57,2025-12-20 06:49:22,1.0,2,9,2,2025-02-26,2025-09-26,False,0,0,0,,,,2025-01-03 01:55:01,2025-12-20 06:49:22
UCR003778,9,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,1,6,0,1,122.76,2,122.76,1.0,2025-01-20 23:36:43,2025-01-20 23:36:43,2025-01-25,2025-01-25,6,4151.0,691.83,3,1,1,2025-01-20 23:30:59,2025-08-08 17:08:53,0.3333,1,4,1,2025-02-06,2025-02-06,False,0,0,0,,,,2025-01-20 23:30:59,2025-08-08 17:08:53
UCR003779,2,2,CRM | ONLINE,1,0,0,1,0,0,0.0,0,,,,,,,1,304.0,304.0,0,0,0,2025-02-16 11:08:56,2025-02-16 11:08:56,0.0,0,0,0,,,,0,0,0,,,,2025-02-16 11:08:56,2025-02-16 11:08:56
UCR003780,5,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1,1,0,2,1,1,83.2,2,83.2,1.0,2025-05-22 11:27:32,2025-05-22 11:27:32,2025-06-14,2025-06-14,2,1168.0,584.0,1,0,0,2025-03-16 07:18:03,2025-06-24 02:53:52,0.0,0,0,0,,,,1,0,1,6.25,2025-03-07 04:28:13,2025-03-07 04:28:13,2025-03-07 04:28:13,2025-06-24 02:53:52
UCR003781,4,3,CRM | MARKETING | ONLINE,1,0,2,1,0,0,0.0,0,,,,,,,1,1062.0,1062.0,0,0,0,2025-02-27 11:09:43,2025-02-27 11:09:43,0.0,2,12,4,2025-04-12,2025-12-23,False,0,0,0,,,,2025-02-27 11:09:43,2025-12-23
UCR003782,5,3,CRM | ECOMMERCE | MARKETING,1,2,2,0,0,2,106.18,3,53.09,2.0,2025-09-12 01:19:47,2025-11-28 10:46:45,2025-10-04,2025-12-06,0,0.0,,0,0,0,,,0.0,2,2,0,2025-10-14,2025-11-09,False,0,0,0,,,,2025-09-12 01:19:47,2025-11-28 10:46:45
UCR003783,4,3,CRM | ECOMMERCE | MARKETING,1,2,1,0,0,2,113.18,3,56.59,2.0,2025-01-15 14:43:27,2025-05-12 19:16:49,2025-01-25,2025-05-17,0,0.0,,0,0,0,,,0.0,1,5,1,2025-02-21,2025-02-21,True,0,0,0,,,,2025-01-15 14:43:27,2025-05-12 19:16:49
UCR003784,5,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,2,1,0,1,69.7,2,69.7,1.0,2025-01-02 12:48:40,2025-01-02 12:48:40,2025-03-22,2025-03-22,1,377.0,377.0,1,1,1,2025-01-02 12:45:45,2025-01-02 12:45:45,1.0,2,14,2,2025-05-01,2025-10-30,False,0,0,0,,,,2025-01-02 12:45:45,2025-10-30
UCR003785,9,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,4,2,2,0,4,190.6,7,47.65,4.0,2025-01-10 16:12:15,2025-05-02 03:40:55,2025-01-11,2025-08-16,2,1299.0,649.5,2,2,2,2025-01-10 16:03:57,2025-05-02 03:36:01,1.0,2,12,2,2025-01-31,2025-06-01,False,0,0,0,,,,2025-01-10 16:03:57,2025-06-01
UCR003786,6,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,3,1,0,1,21.54,1,21.54,1.0,2025-01-20 21:38:14,2025-01-20 21:38:14,2025-04-05,2025-04-05,1,592.0,592.0,1,1,1,2025-01-20 21:30:27,2025-01-20 21:30:27,1.0,3,19,2,2025-04-11,2025-10-26,True,0,0,0,,,,2025-01-20 21:30:27,2025-10-26
UCR003787,1,1,CRM,1,0,0,0,0,0,0.0,0,,,,,,,0,0.0,,0,0,0,,,0.0,0,0,0,,,,0,0,0,,,,,
UCR003788,7,3,CRM | MARKETING | ONLINE,1,0,2,4,0,0,0.0,0,,,,,,,4,1036.0,259.0,2,0,0,2025-02-20 12:22:59,2025-11-17 17:04:53,0.0,2,9,1,2025-04-05,2025-12-01,False,0,0,0,,,,2025-02-20 12:22:59,2025-12-01
UCR003789,3,3,CRM | ECOMMERCE | MARKETING,1,1,1,0,0,1,59.14,1,59.14,1.0,2025-06-17 14:10:18,2025-06-17 14:10:18,2025-07-12,2025-07-12,0,0.0,,0,0,0,,,0.0,1,5,0,2025-09-04,2025-09-04,False,0,0,0,,,,2025-06-17 14:10:18,2025-09-04
UCR003790,4,3,CRM | ECOMMERCE | ONLINE,1,1,0,2,0,1,53.1,1,53.1,1.0,2025-02-07 15:53:38,2025-02-07 15:53:38,2025-02-22,2025-02-22,2,2753.0,1376.5,0,0,0,2025-04-22 04:22:12,2025-09-28 08:50:23,0.0,0,0,0,,,,0,0,0,,,,2025-02-07 15:53:38,2025-09-28 08:50:23
UCR003791,3,3,CRM | ECOMMERCE | MARKETING,1,1,1,0,0,1,46.54,1,46.54,1.0,2025-12-05 06:27:46,2025-12-05 06:27:46,2025-12-06,2025-12-06,0,0.0,,0,0,0,,,0.0,1,4,0,2025-12-27,2025-12-27,True,0,0,0,,,,2025-12-05 06:27:46,2025-12-27
UCR003792,4,3,CRM | ECOMMERCE | MARKETING,1,2,1,0,0,2,241.72,4,120.86,2.0,2025-01-27 06:07:17,2025-02-11 08:08:30,2025-03-08,2025-03-29,0,0.0,,0,0,0,,,0.0,1,7,0,2025-02-26,2025-02-26,False,0,0,0,,,,2025-01-27 06:07:17,2025-02-26
UCR003793,8,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,3,2,2,0,3,126.49,3,42.16,3.0,2025-04-03 05:31:31,2025-06-16 05:05:08,2025-06-21,2025-10-18,2,747.0,373.5,2,2,2,2025-04-03 05:29:45,2025-06-16 04:59:49,1.0,2,14,3,2025-01-02,2025-02-05,True,0,0,0,,,,2025-01-02,2025-06-16 05:05:08
UCR003794,7,4,CRM | MARKETING | ONLINE | SUPPORT,1,0,1,4,1,0,0.0,0,,,,,,,4,2308.0,577.0,0,0,0,2025-01-03 17:14:19,2025-12-31 20:16:39,0.0,1,4,0,2025-06-27,2025-06-27,False,1,0,1,25.05,2025-04-22 02:49:51,2025-04-22 02:49:51,2025-01-03 17:14:19,2025-12-31 20:16:39
UCR003795,13,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,3,2,7,0,3,234.27,4,78.09,3.0,2025-01-11 10:25:10,2025-05-03 02:19:54,2025-03-08,2025-11-08,7,4246.0,606.57,3,2,2,2025-01-08 08:09:18,2025-11-17 11:18:33,0.6667,2,13,3,2025-04-24,2025-10-27,True,0,0,0,,,,2025-01-08 08:09:18,2025-11-17 11:18:33
UCR003796,8,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,3,1,2,1,3,224.19,4,74.73,3.0,2025-05-25 07:26:58,2025-07-04 03:45:40,2025-07-19,2025-10-25,2,1770.0,885.0,2,2,2,2025-05-26 06:25:35,2025-07-04 03:36:17,1.0,1,4,1,2025-12-27,2025-12-27,True,1,0,1,7.8,2025-08-02 22:57:19,2025-08-02 22:57:19,2025-05-25 07:26:58,2025-12-27
UCR003797,8,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,1,4,0,2,83.94,2,41.97,2.0,2025-01-17 18:07:33,2025-05-11 10:20:16,2025-03-08,2025-10-04,4,3038.0,759.5,1,0,0,2025-04-02 13:11:28,2025-11-09 23:30:27,0.0,1,18,7,2025-09-25,2025-09-25,True,0,0,0,,,,2025-01-17 18:07:33,2025-11-09 23:30:27
UCR003798,3,2,CRM | ONLINE,1,0,0,2,0,0,0.0,0,,,,,,,2,1233.0,616.5,0,0,0,2025-04-14 14:50:18,2025-09-24 22:50:09,0.0,0,0,0,,,,0,0,0,,,,2025-04-14 14:50:18,2025-09-24 22:50:09
UCR003799,4,3,CRM | ECOMMERCE | SUPPORT,1,2,0,0,1,2,141.45,3,70.72,2.0,2025-01-20 08:53:09,2025-04-05 23:37:21,2025-03-29,2025-06-14,0,0.0,,0,0,0,,,0.0,0,0,0,,,,1,0,1,7.73,2025-09-06 06:14:32,2025-09-06 06:14:32,2025-01-20 08:53:09,2025-09-06 06:14:32
UCR003800,7,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,2,2,0,2,172.46,3,86.23,2.0,2025-01-22 04:47:19,2025-03-09 05:48:48,2025-06-14,2025-07-19,2,1303.0,651.5,1,1,1,2025-01-22 04:45:06,2025-07-26 04:04:13,1.0,2,12,2,2025-05-16,2025-08-09,True,0,0,0,,,,2025-01-22 04:45:06,2025-08-09
UCR003801,2,2,CRM | MARKETING,1,0,1,0,0,0,0.0,0,,,,,,,0,0.0,,0,0,0,,,0.0,1,5,1,2025-12-13,2025-12-13,False,0,0,0,,,,2025-12-13,2025-12-13
UCR003802,6,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1,2,0,2,1,2,275.82,4,137.91,2.0,2025-05-13 21:24:40,2025-06-21 05:50:03,2025-08-09,2025-09-20,2,562.0,281.0,1,1,1,2025-03-16 09:11:17,2025-05-13 21:22:23,1.0,0,0,0,,,,1,0,1,34.95,2025-02-03 21:10:24,2025-02-03 21:10:24,2025-02-03 21:10:24,2025-06-21 05:50:03
UCR003803,5,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,1,1,0,2,124.98,2,62.49,2.0,2025-01-12 19:59:25,2025-07-21 03:06:44,2025-02-01,2025-08-23,1,1099.0,1099.0,1,1,1,2025-07-21 02:57:42,2025-07-21 02:57:42,1.0,1,4,0,2025-09-08,2025-09-08,True,0,0,0,,,,2025-01-12 19:59:25,2025-09-08
UCR003804,3,3,CRM | ECOMMERCE | MARKETING,1,1,1,0,0,1,41.95,1,41.95,1.0,2025-05-10 12:56:45,2025-05-10 12:56:45,2025-07-26,2025-07-26,0,0.0,,0,0,0,,,0.0,1,6,0,2025-09-01,2025-09-01,False,0,0,0,,,,2025-05-10 12:56:45,2025-09-01
UCR003805,4,3,CRM | ECOMMERCE | MARKETING,1,2,1,0,0,2,217.97,4,108.98,2.0,2025-01-06 03:43:22,2025-02-01 08:01:53,2025-03-15,2025-03-29,0,0.0,,0,0,0,,,0.0,1,4,0,2025-06-16,2025-06-16,True,0,0,0,,,,2025-01-06 03:43:22,2025-06-16
UCR003806,9,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,2,4,0,2,132.76,4,66.38,2.0,2025-01-18 09:35:55,2025-05-13 13:55:24,2025-03-01,2025-05-17,4,3590.0,897.5,2,1,1,2025-01-18 09:31:09,2025-08-29 02:29:07,0.5,2,15,3,2025-05-12,2025-12-16,True,0,0,0,,,,2025-01-18 09:31:09,2025-12-16
UCR003807,5,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,1,1,0,2,111.49,2,55.74,2.0,2025-01-18 21:55:19,2025-03-14 12:43:02,2025-03-15,2025-03-29,1,603.0,603.0,1,1,1,2025-01-18 21:51:25,2025-01-18 21:51:25,1.0,1,10,0,2025-11-15,2025-11-15,False,0,0,0,,,,2025-01-18 21:51:25,2025-11-15
UCR003808,8,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,3,1,3,0,3,156.63,4,52.21,3.0,2025-02-17 08:11:21,2025-06-29 12:03:47,2025-04-26,2025-07-12,3,2446.0,815.33,1,1,1,2025-04-16 23:37:00,2025-09-05 10:45:40,1.0,1,7,4,2025-06-06,2025-06-06,False,0,0,0,,,,2025-02-17 08:11:21,2025-09-05 10:45:40
UCR003809,13,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,3,7,0,2,173.36,3,86.68,2.0,2025-03-15 20:58:32,2025-05-20 05:45:57,2025-07-05,2025-07-12,7,5109.0,729.86,6,2,2,2025-01-04 07:10:34,2025-12-30 22:18:01,0.3333,3,17,4,2025-02-10,2025-05-25,False,0,0,0,,,,2025-01-04 07:10:34,2025-12-30 22:18:01
UCR003810,3,3,CRM | ECOMMERCE | MARKETING,1,1,1,0,0,1,83.9,2,83.9,1.0,2025-05-21 12:45:48,2025-05-21 12:45:48,2025-07-26,2025-07-26,0,0.0,,0,0,0,,,0.0,1,8,3,2025-04-08,2025-04-08,False,0,0,0,,,,2025-04-08,2025-05-21 12:45:48
UCR003811,9,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,2,5,0,1,43.08,2,43.08,1.0,2025-01-25 19:34:58,2025-01-25 19:34:58,2025-04-05,2025-04-05,5,6150.0,1230.0,1,1,1,2025-01-25 18:57:07,2025-11-26 23:51:48,1.0,2,10,4,2025-10-20,2025-11-10,True,0,0,0,,,,2025-01-25 18:57:07,2025-11-26 23:51:48
UCR003812,2,2,CRM | MARKETING,1,0,1,0,0,0,0.0,0,,,,,,,0,0.0,,0,0,0,,,0.0,1,8,2,2025-10-14,2025-10-14,False,0,0,0,,,,2025-10-14,2025-10-14
UCR003813,3,3,CRM | ECOMMERCE | MARKETING,1,1,1,0,0,1,34.85,1,34.85,1.0,2025-03-17 07:28:24,2025-03-17 07:28:24,2025-03-22,2025-03-22,0,0.0,,0,0,0,,,0.0,1,2,0,2025-12-05,2025-12-05,False,0,0,0,,,,2025-03-17 07:28:24,2025-12-05
UCR003814,8,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,2,3,0,2,190.23,4,95.12,2.0,2025-01-01 22:24:31,2025-01-02 10:14:32,2025-01-04,2025-01-11,3,1275.0,425.0,0,0,0,2025-01-03 16:59:21,2025-09-20 01:48:05,0.0,2,6,1,2025-02-20,2025-04-29,False,0,0,0,,,,2025-01-01 22:24:31,2025-09-20 01:48:05
UCR003815,5,3,CRM | MARKETING | ONLINE,1,0,1,3,0,0,0.0,0,,,,,,,3,310.0,103.33,2,0,0,2025-07-16 11:05:29,2025-11-05 12:26:59,0.0,1,3,0,2025-04-17,2025-04-17,True,0,0,0,,,,2025-04-17,2025-11-05 12:26:59
UCR003816,6,3,CRM | ECOMMERCE | MARKETING,1,2,3,0,0,2,81.69,3,40.84,2.0,2025-01-01 22:27:34,2025-05-18 22:02:32,2025-02-22,2025-06-28,0,0.0,,0,0,0,,,0.0,3,32,12,2025-02-01,2025-11-25,True,0,0,0,,,,2025-01-01 22:27:34,2025-11-25
UCR003817,4,3,CRM | ECOMMERCE | MARKETING,1,1,2,0,0,1,78.1,2,78.1,1.0,2025-04-18 22:16:38,2025-04-18 22:16:38,2025-05-10,2025-05-10,0,0.0,,0,0,0,,,0.0,2,7,1,2025-05-23,2025-06-21,False,0,0,0,,,,2025-04-18 22:16:38,2025-06-21
UCR003818,5,3,CRM | ECOMMERCE | SUPPORT,1,2,0,0,2,2,74.71,2,37.36,2.0,2025-02-27 17:32:21,2025-05-13 13:44:19,2025-04-26,2025-06-21,0,0.0,,0,0,0,,,0.0,0,0,0,,,,2,0,2,11.63,2025-07-22 09:12:33,2025-12-05 06:45:49,2025-02-27 17:32:21,2025-12-05 06:45:49
UCR003819,10,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,2,1,4,2,2,142.67,2,71.34,2.0,2025-01-20 09:53:37,2025-02-10 21:48:17,2025-03-15,2025-08-30,4,2531.0,632.75,0,0,0,2025-03-04 04:14:42,2025-12-01 01:43:28,0.0,1,3,0,2025-12-03,2025-12-03,False,2,0,2,22.27,2025-05-22 01:23:39,2025-12-27 01:13:02,2025-01-20 09:53:37,2025-12-27 01:13:02
UCR003820,6,3,CRM | ECOMMERCE | ONLINE,1,3,0,2,0,3,209.04,5,69.68,3.0,2025-01-25 03:49:56,2025-08-16 04:56:13,2025-04-12,2025-08-30,2,2419.0,1209.5,2,2,2,2025-03-10 14:52:18,2025-08-16 04:43:24,1.0,0,0,0,,,,0,0,0,,,,2025-01-25 03:49:56,2025-08-16 04:56:13
UCR003821,4,3,CRM | ECOMMERCE | SUPPORT,1,2,0,0,1,2,98.7,3,49.35,2.0,2025-02-19 13:48:27,2025-06-04 03:48:10,2025-05-03,2025-10-04,0,0.0,,0,0,0,,,0.0,0,0,0,,,,1,1,0,,2025-01-24 00:11:46,2025-01-24 00:11:46,2025-01-24 00:11:46,2025-06-04 03:48:10
UCR003822,7,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,2,3,0,1,46.54,1,46.54,1.0,2025-11-19 20:51:06,2025-11-19 20:51:06,2025-12-06,2025-12-06,3,508.0,169.33,1,1,1,2025-11-19 20:49:22,2025-12-31 21:56:41,1.0,2,9,2,2025-11-25,2025-12-08,True,0,0,0,,,,2025-11-19 20:49:22,2025-12-31 21:56:41
UCR003823,11,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,1,7,0,2,152.66,4,76.33,2.0,2025-01-06 12:18:17,2025-04-22 16:51:00,2025-08-30,2025-11-29,7,12428.0,1775.43,3,1,1,2025-01-06 11:49:12,2025-11-09 06:37:06,0.3333,1,7,3,2025-07-09,2025-07-09,True,0,0,0,,,,2025-01-06 11:49:12,2025-11-09 06:37:06
UCR003824,8,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,2,3,2,0,2,96.76,2,48.38,2.0,2025-01-06 04:57:32,2025-01-26 20:40:10,2025-01-18,2025-03-01,2,1434.0,717.0,2,2,2,2025-01-06 04:52:55,2025-01-26 20:32:47,1.0,3,11,2,2025-03-15,2025-12-22,True,0,0,0,,,,2025-01-06 04:52:55,2025-12-22
UCR003825,10,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,3,5,0,1,51.7,1,51.7,1.0,2025-11-03 07:40:16,2025-11-03 07:40:16,2025-11-15,2025-11-15,5,981.0,196.2,2,1,1,2025-11-03 07:38:59,2025-12-26 20:38:21,0.5,3,8,2,2025-11-14,2025-11-20,False,0,0,0,,,,2025-11-03 07:38:59,2025-12-26 20:38:21
UCR003826,10,5,CRM | ECOMMERCE | MARKETING | ONLINE | SUPPORT,1,1,1,6,1,1,26.41,1,26.41,1.0,2025-01-06 02:10:33,2025-01-06 02:10:33,2025-01-11,2025-01-11,6,5188.0,864.67,2,1,1,2025-01-06 02:07:05,2025-12-09 23:44:29,0.5,1,9,3,2025-12-22,2025-12-22,False,1,0,1,10.42,2025-12-08 05:41:29,2025-12-08 05:41:29,2025-01-06 02:07:05,2025-12-22
UCR003827,6,3,CRM | MARKETING | ONLINE,1,0,2,3,0,0,0.0,0,,,,,,,3,1530.0,510.0,0,0,0,2025-02-15 00:56:54,2025-11-22 20:50:07,0.0,2,15,6,2025-10-14,2025-10-26,False,0,0,0,,,,2025-02-15 00:56:54,2025-11-22 20:50:07
UCR003828,4,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1,1,0,1,1,1,21.87,1,21.87,1.0,2025-02-19 02:00:26,2025-02-19 02:00:26,2025-08-16,2025-08-16,1,1008.0,1008.0,1,1,1,2025-02-19 01:50:04,2025-02-19 01:50:04,1.0,0,0,0,,,,1,1,0,,2025-05-20 11:11:08,2025-05-20 11:11:08,2025-02-19 01:50:04,2025-05-20 11:11:08
UCR003829,9,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,4,1,3,0,4,220.06,5,55.02,4.0,2025-01-31 11:22:24,2025-02-19 13:06:04,2025-03-15,2025-06-21,3,2230.0,743.33,3,3,3,2025-01-31 11:20:43,2025-02-16 06:17:38,1.0,1,1,0,2025-09-18,2025-09-18,False,0,0,0,,,,2025-01-31 11:20:43,2025-09-18
UCR003830,4,4,CRM | ECOMMERCE | ONLINE | SUPPORT,1,1,0,1,1,1,159.72,3,159.72,1.0,2025-01-30 10:29:28,2025-01-30 10:29:28,2025-03-15,2025-03-15,1,1938.0,1938.0,1,1,1,2025-01-30 10:10:49,2025-01-30 10:10:49,1.0,0,0,0,,,,1,0,1,8.32,2025-02-01 19:39:32,2025-02-01 19:39:32,2025-01-30 10:10:49,2025-02-01 19:39:32
UCR003831,9,4,CRM | ECOMMERCE | MARKETING | ONLINE,1,1,2,5,0,1,65.43,1,65.43,1.0,2025-06-02 00:42:08,2025-06-02 00:42:08,2025-07-19,2025-07-19,5,1125.0,225.0,2,1,1,2025-06-02 00:38:06,2025-12-24 08:20:52,0.5,2,8,1,2025-10-14,2025-11-17,True,0,0,0,,,,2025-06-02 00:38:06,2025-12-24 08:20:52
